ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%),ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%),유동비율,유동비율_순위,유동비율_하위(%),부채비율,부채비율_순위,부채비율_하위(%)
89150,케이씨티,-27.739,2345.0,93.54,-25.902,1505.0,59.14,2.58,1350.0,53.07,13.78,291.0,11.6,104.042,1864.0,74.61,57.265,1406.0,55.03
9070,케이씨티시,7.171,984.0,39.23,5.893,1007.0,39.56,9.418,596.0,23.41,4.42,1011.0,40.38,102.985,1874.0,75.01,149.626,530.0,20.72
25880,케이씨피드,11.215,779.0,31.05,33.85,645.0,25.32,10.144,546.0,21.44,7.86,615.0,24.55,167.641,1227.0,49.1,43.536,1618.0,63.34
93320,케이아이엔엑스,13.218,709.0,28.25,-10.666,1283.0,50.41,8.845,633.0,24.86,17.09,183.0,7.28,173.261,1177.0,47.1,46.452,1572.0,61.54
93640,케이알엠,-9.784,1990.0,79.37,-55.174,1845.0,72.51,-31.334,2276.0,89.5,-88.21,2400.0,95.92,218.774,941.0,37.65,79.495,1121.0,43.87
73010,케이에스피,4.457,1166.0,46.49,16.659,831.0,32.64,25.994,83.0,3.23,16.2,209.0,8.32,188.445,1090.0,43.61,47.8,1555.0,60.87
105330,케이엔더블유,-17.727,2210.0,88.15,-143.768,2262.0,88.91,2.718,1332.0,52.36,-2.91,1826.0,72.97,132.747,1543.0,61.75,62.018,1343.0,52.57
53080,케이엔솔,38.749,257.0,10.22,43.097,568.0,22.3,7.56,779.0,30.61,4.56,991.0,39.58,119.865,1693.0,67.76,123.581,686.0,26.83
199430,케이엔알시스템,-13.393,2104.0,83.92,77.879,397.0,15.57,-43.408,2363.0,92.92,-41.66,2305.0,92.12,152.133,1375.0,55.03,65.117,1294.0,50.65
432470,케이엔에스,-10.27,2012.0,80.25,-79.623,2030.0,79.79,3.988,1187.0,46.66,3.0,1229.0,49.1,471.431,391.0,15.62,16.203,2218.0,86.84
272110,케이엔제이,31.367,325.0,12.93,35.06,632.0,24.81,15.807,253.0,9.91,22.74,89.0,3.52,122.251,1669.0,66.8,120.361,717.0,28.05
39420,케이엘넷,-1.494,1615.0,64.41,20.008,782.0,30.71,15.394,266.0,10.42,19.87,135.0,5.36,674.675,262.0,10.45,10.503,2370.0,92.79
83550,케이엠,2.631,1303.0,51.96,-55.668,1854.0,72.87,-1.86,1713.0,67.35,-2.62,1813.0,72.45,174.457,1171.0,46.86,40.375,1685.0,65.96
32500,케이엠더블유,-12.702,2085.0,83.16,-27.645,1541.0,60.56,-24.24,2193.0,86.23,-52.06,2338.0,93.44,94.902,1962.0,78.53,87.288,1007.0,39.4
225430,케이엠제약,-18.542,2225.0,88.75,135.603,255.0,9.99,-13.432,2045.0,80.41,-17.75,2156.0,86.17,50.632,2375.0,95.07,50.155,1516.0,59.34
102370,케이옥션,60.076,153.0,6.07,13.137,875.0,34.37,-6.143,1871.0,73.56,-24.44,2210.0,88.32,65.572,2269.0,90.83,79.553,1119.0,43.79
68100,케이웨더,-4.869,1809.0,72.15,-16.465,1364.0,53.6,-17.331,2107.0,82.85,-13.23,2079.0,83.09,327.525,619.0,24.75,42.274,1643.0,64.32
106080,케이이엠텍,252.744,28.0,1.08,18.098,810.0,31.81,-18.82,2127.0,83.63,-24.68,2211.0,88.36,151.953,1377.0,55.11,61.564,1350.0,52.84
381970,케이카,12.403,742.0,29.57,15.413,850.0,33.39,19.086,165.0,6.45,2.96,1236.0,49.38,91.736,2000.0,80.06,132.452,637.0,24.91
145270,케이탑리츠,-55.052,2459.0,98.08,-61.424,1899.0,74.64,5.101,1067.0,41.94,,,,35.069,2437.0,97.56,98.088,896.0,35.06
30200,케이티,0.208,1508.0,60.14,-50.934,1805.0,70.94,2.282,1392.0,54.72,3.06,1213.0,48.46,102.719,1879.0,75.21,132.711,635.0,24.83
53210,케이티스카이라이프,-0.26,1544.0,61.57,-107.647,2165.0,85.1,-23.76,2186.0,85.96,-0.1,1672.0,66.81,178.62,1147.0,45.9,80.395,1102.0,43.13
36030,케이티알파,-1.174,1595.0,63.61,156.067,228.0,8.93,7.783,759.0,29.82,6.34,765.0,30.55,200.531,1023.0,40.93,76.877,1150.0,45.01
33780,케이티앤지,0.788,1455.0,58.02,1.84,1089.0,42.78,12.491,392.0,15.38,20.12,125.0,4.96,228.335,899.0,35.96,48.798,1536.0,60.13
64820,케이프,-12.555,2081.0,83.0,-4.789,1198.0,47.07,7.127,819.0,32.18,7.55,639.0,25.51,24.645,2469.0,98.84,826.624,46.0,1.76
24880,케이피에프,-3.414,1733.0,69.11,-16.519,1365.0,53.64,9.791,566.0,22.23,5.04,935.0,37.35,103.29,1871.0,74.89,158.75,478.0,18.68
42040,케이피엠테크,-37.048,2412.0,96.21,-68.451,1962.0,77.11,-37.622,2327.0,91.5,-15.93,2122.0,84.81,59.268,2325.0,93.07,90.715,962.0,37.64
54410,케이피티유,-4.501,1791.0,71.43,-10.572,1281.0,50.33,6.321,918.0,36.07,2.27,1347.0,53.82,53.86,2355.0,94.27,75.076,1176.0,46.02
258610,케일럼,15.121,652.0,25.98,-172.993,2317.0,91.07,15.725,257.0,10.07,3.31,1173.0,46.86,167.257,1233.0,49.34,92.962,941.0,36.82
274090,켄코아에어로스페이스,-5.474,1841.0,73.42,-710.207,2488.0,97.8,-6.378,1879.0,73.88,-6.21,1948.0,77.85,318.112,640.0,25.59,38.046,1731.0,67.76
89010,켐트로닉스,6.079,1058.0,42.18,95.236,341.0,13.37,10.251,538.0,21.13,6.49,752.0,30.03,84.62,2082.0,83.34,173.029,416.0,16.26
220260,켐트로스,5.993,1063.0,42.38,10.291,926.0,36.37,8.016,725.0,28.48,7.53,643.0,25.67,109.233,1802.0,72.13,88.573,990.0,38.74
52400,코나아이,-15.671,2166.0,86.39,-0.8,1131.0,44.44,16.265,240.0,9.4,14.14,277.0,11.04,132.424,1549.0,61.99,108.85,806.0,31.53
402030,코난테크놀로지,7.738,955.0,38.07,28.304,688.0,27.02,-53.299,2401.0,94.41,-53.6,2344.0,93.68,133.585,1537.0,61.51,126.183,667.0,26.09
391710,코닉오토메이션,102.983,78.0,3.07,-97.534,2118.0,83.25,3.917,1196.0,47.01,0.08,1658.0,66.25,270.639,745.0,29.8,50.21,1515.0,59.3
46070,코다코,-14.272,2127.0,84.84,-44.921,1738.0,68.31,0.0,1603.0,63.02,-14.76,2100.0,83.93,38.898,2428.0,97.2,2666.87,5.0,0.16
47770,코데즈컴바인,-5.613,1845.0,73.58,-63.854,1919.0,75.42,2.78,1327.0,52.16,2.67,1279.0,51.1,333.633,604.0,24.15,31.031,1860.0,72.82
80530,코디,-1.047,1587.0,63.29,-299.839,2417.0,95.01,1.847,1432.0,56.29,1.97,1393.0,55.66,260.348,785.0,31.4,88.73,986.0,38.58
417310,코람코더원리츠,3.562,1238.0,49.36,31.256,663.0,26.03,1.648,1456.0,57.24,,,,218.733,942.0,37.69,156.226,490.0,19.15
357120,코람코라이프인프라리츠,42.344,237.0,9.42,52.232,504.0,19.78,4.973,1082.0,42.53,,,,19.654,2476.0,99.12,176.87,402.0,15.71
104540,코렌텍,1.761,1358.0,54.15,-44.828,1737.0,68.27,-1.552,1700.0,66.84,4.15,1042.0,41.62,133.111,1540.0,61.63,120.566,714.0,27.93
27050,코리아나,-4.181,1770.0,70.59,-52.888,1818.0,71.45,0.911,1526.0,59.99,0.53,1599.0,63.89,240.126,864.0,34.56,24.857,1995.0,78.1
7810,코리아써키트,5.609,1084.0,43.22,3.278,1063.0,41.76,-18.549,2126.0,83.6,-2.36,1797.0,71.81,197.952,1036.0,41.45,84.291,1041.0,40.74
190650,코리아에셋투자증권,-2.579,1677.0,66.88,-477.782,2461.0,96.74,6.405,907.0,35.64,3.82,1099.0,43.9,,,,219.736,285.0,11.12
123410,코리아에프티,8.295,924.0,36.83,10.637,916.0,35.98,17.788,198.0,7.75,5.1,924.0,36.91,153.495,1361.0,54.47,111.602,785.0,30.71
3690,코리안리,,,,11.483,907.0,35.63,9.445,594.0,23.33,5.83,832.0,33.23,,,,281.144,188.0,7.32
36690,코맥스,-0.737,1572.0,62.69,-56.489,1864.0,73.26,-79.784,2463.0,96.85,-10.53,2035.0,81.33,64.743,2278.0,91.19,313.795,152.0,5.91
49430,코메론,4.773,1152.0,45.93,122.1,281.0,11.01,12.34,402.0,15.77,26.95,59.0,2.32,1357.476,86.0,3.4,4.194,2519.0,98.63
183300,코미코,65.048,132.0,5.23,240.499,142.0,5.54,26.472,74.0,2.87,22.18,95.0,3.76,115.671,1738.0,69.56,113.017,770.0,30.12
41960,코미팜,37.826,270.0,10.73,-198.722,2352.0,92.45,23.401,110.0,4.29,10.54,421.0,16.79,129.637,1584.0,63.4,87.322,1005.0,39.33
89890,코세스,-27.67,2344.0,93.5,-169.959,2314.0,90.96,-0.31,1635.0,64.28,-8.11,1992.0,79.61,216.278,948.0,37.93,41.269,1660.0,64.98
360350,코셈,7.292,977.0,38.95,-115.737,2192.0,86.16,3.702,1216.0,47.8,-1.6,1756.0,70.17,685.669,257.0,10.25,22.134,2070.0,81.04
82660,코스나인,1.434,1399.0,55.79,26.909,699.0,27.45,-68.597,2441.0,95.99,-85.01,2393.0,95.64,64.142,2287.0,91.55,76.741,1152.0,45.08
192820,코스맥스,21.862,484.0,19.27,51.614,509.0,19.98,20.387,141.0,5.51,8.1,593.0,23.67,84.45,2085.0,83.46,280.046,191.0,7.44
44820,코스맥스비티아이,-4.926,1811.0,72.23,-17.062,1375.0,54.03,3.016,1301.0,51.14,2.81,1261.0,50.38,45.23,2402.0,96.16,239.189,257.0,10.03
222040,코스맥스엔비티,-4.689,1800.0,71.79,-17.303,1377.0,54.11,-10.621,1988.0,78.17,3.12,1205.0,48.14,74.682,2193.0,87.79,411.668,118.0,4.58
241710,코스메카코리아,11.389,774.0,30.85,22.803,754.0,29.61,19.53,155.0,6.06,11.51,371.0,14.79,149.796,1394.0,55.79,68.363,1254.0,49.08
5070,코스모신소재,-9.506,1982.0,79.05,-22.652,1448.0,56.9,3.623,1223.0,48.07,4.39,1015.0,40.54,106.722,1830.0,73.25,58.323,1383.0,54.13
5420,코스모화학,-6.221,1883.0,75.1,-166.573,2308.0,90.72,-8.466,1940.0,76.28,-0.27,1688.0,67.45,81.731,2126.0,85.1,103.877,845.0,33.06
355150,코스텍시스,23.066,454.0,18.08,43.561,562.0,22.06,-7.413,1903.0,74.82,-13.33,2081.0,83.17,216.995,947.0,37.89,77.046,1148.0,44.93
71950,코아스,5.702,1078.0,42.98,138.769,248.0,9.71,-134.622,2508.0,98.62,-9.29,2010.0,80.33,57.976,2336.0,93.51,3300.621,3.0,0.08
166480,코아스템켐온,-14.543,2137.0,85.24,11.911,899.0,35.31,-76.993,2458.0,96.66,-76.56,2385.0,95.32,37.641,2430.0,97.28,141.714,574.0,22.44
45970,코아시아,-5.249,1829.0,72.94,55.397,484.0,18.99,-45.595,2375.0,93.39,-11.07,2047.0,81.81,133.819,1529.0,61.19,176.373,406.0,15.86
196450,코아시아씨엠,-9.059,1973.0,78.69,-26.887,1529.0,60.09,-27.436,2230.0,87.69,-3.57,1851.0,73.97,110.504,1789.0,71.61,121.457,703.0,27.5
384470,코어라인소프트,-4.18,1769.0,70.55,18.212,807.0,31.69,-183.923,2519.0,99.06,-350.69,2475.0,98.92,574.767,307.0,12.25,573.154,78.0,3.02
29960,코엔텍,2.213,1325.0,52.83,-11.325,1294.0,50.85,14.481,303.0,11.88,,,,669.156,264.0,10.53,28.242,1920.0,75.17
2020,코오롱,2.551,1306.0,52.08,-190.154,2340.0,91.98,8.617,659.0,25.89,-1.49,1749.0,69.89,76.526,2180.0,87.26,199.87,328.0,12.81
138490,코오롱ENP,6.58,1017.0,40.54,,,,13.037,352.0,13.81,8.18,585.0,23.35,289.164,706.0,28.23,27.137,1938.0,75.87
3070,코오롱글로벌,10.091,848.0,33.8,-844.226,2499.0,98.23,3.917,1196.0,47.01,-1.95,1771.0,70.77,119.538,1699.0,68.0,356.408,132.0,5.13
450140,코오롱모빌리티그룹,-6.033,1871.0,74.62,-57.114,1867.0,73.38,-5.654,1857.0,73.01,0.78,1561.0,62.38,70.611,2231.0,89.31,280.196,190.0,7.4
102940,코오롱생명과학,29.483,346.0,13.77,-8.345,1258.0,49.43,-64.866,2431.0,95.59,-13.68,2086.0,83.37,49.48,2385.0,95.47,180.949,387.0,15.12
120110,코오롱인더,2.283,1321.0,52.67,-20.501,1419.0,55.76,3.301,1265.0,49.72,3.28,1179.0,47.1,101.898,1893.0,75.77,92.103,948.0,37.09
950160,코오롱티슈진,31.017,329.0,13.09,2.675,1072.0,42.12,-26.303,2216.0,87.14,-433.58,2480.0,99.12,10.428,2492.0,99.76,52.353,1478.0,57.85
21240,코웨이,8.663,906.0,36.11,8.768,953.0,37.44,19.385,158.0,6.18,18.45,159.0,6.32,94.303,1970.0,78.85,80.268,1105.0,43.24
33290,코웰패션,0.072,1517.0,60.49,-3.909,1186.0,46.6,5.257,1051.0,41.31,4.09,1056.0,42.18,46.31,2398.0,96.0,153.251,512.0,20.02
56360,코위버,-43.811,2433.0,97.05,193.29,181.0,7.08,-3.151,1766.0,69.43,-16.3,2131.0,85.17,401.896,488.0,19.5,19.3,2148.0,84.1
282880,코윈테크,-27.256,2337.0,93.22,-84.21,2046.0,80.42,3.947,1192.0,46.85,1.47,1457.0,58.22,241.38,860.0,34.4,56.086,1422.0,55.66
121850,코이즈,26.485,402.0,16.0,-22.637,1447.0,56.86,-19.453,2134.0,83.91,-15.31,2111.0,84.37,89.684,2018.0,80.78,134.05,626.0,24.48
448710,코츠테크놀로지,26.668,397.0,15.8,7.705,972.0,38.18,19.839,149.0,5.82,14.59,258.0,10.28,294.992,694.0,27.75,45.497,1584.0,62.01
126730,코칩,1.394,1404.0,55.99,-30.784,1587.0,62.37,8.53,668.0,26.24,8.69,547.0,21.83,963.557,151.0,6.01,17.429,2191.0,85.78
15710,코콤,4.483,1165.0,46.45,95.051,342.0,13.41,1.945,1422.0,55.9,3.55,1133.0,45.26,337.045,596.0,23.83,20.521,2119.0,82.96
52330,코텍,-5.845,1858.0,74.1,391.048,92.0,3.58,7.617,775.0,30.45,7.65,631.0,25.19,410.818,475.0,18.98,22.891,2040.0,79.87
322780,코퍼스코리아,-5.058,1821.0,72.63,-1423.078,2517.0,98.94,-56.393,2408.0,94.69,-70.19,2376.0,94.96,63.073,2297.0,91.95,169.387,433.0,16.92
36420,콘텐트리중앙,-11.437,2049.0,81.72,-30.291,1581.0,62.13,-16.616,2093.0,82.3,-5.39,1927.0,77.01,41.143,2416.0,96.72,384.881,123.0,4.78
200130,콜마비앤에이치,6.227,1049.0,41.82,-18.617,1402.0,55.09,4.347,1152.0,45.28,4.0,1071.0,42.78,94.666,1964.0,78.61,74.786,1181.0,46.22
24720,콜마홀딩스,6.181,1051.0,41.9,125.94,270.0,10.58,4.094,1175.0,46.18,5.63,852.0,34.03,73.244,2202.0,88.15,58.437,1380.0,54.01
294570,쿠콘,6.835,998.0,39.78,0.015,1121.0,44.04,11.475,455.0,17.86,22.71,90.0,3.56,129.037,1590.0,63.64,79.096,1126.0,44.07
192400,쿠쿠홀딩스,7.969,945.0,37.67,19.162,795.0,31.22,12.052,426.0,16.72,12.38,337.0,13.43,466.791,402.0,16.06,14.498,2270.0,88.88
284740,쿠쿠홈시스,10.754,804.0,32.04,13.766,867.0,34.05,13.991,316.0,12.39,15.59,222.0,8.84,206.71,991.0,39.65,31.996,1845.0,72.23
317690,퀀타매트릭스,-19.911,2251.0,89.78,-28.064,1545.0,60.72,-163.637,2515.0,98.9,-646.67,2491.0,99.56,541.254,321.0,12.82,310.778,155.0,6.03
227100,퀀텀온,-63.29,2472.0,98.6,413.814,83.0,3.22,-291.909,2536.0,99.72,-51.55,2333.0,93.24,75.928,2189.0,87.63,972.121,30.0,1.14
432720,퀄리타스반도체,-43.62,2431.0,96.97,102.874,328.0,12.86,-48.624,2387.0,93.86,-373.59,2477.0,99.0,475.436,386.0,15.42,26.362,1956.0,76.58
365270,큐라클,-84.141,2495.0,99.52,20.237,780.0,30.63,-41.457,2348.0,92.33,-773.92,2497.0,99.8,154.468,1353.0,54.14,97.936,897.0,35.1
348080,큐라티스,-63.711,2474.0,98.68,16.464,838.0,32.91,-92.816,2477.0,97.4,,,,28.612,2457.0,98.36,127.802,658.0,25.73
60280,큐렉소,-23.807,2304.0,91.9,-612.708,2479.0,97.44,-9.038,1958.0,76.99,-10.48,2034.0,81.29,1108.078,123.0,4.89,9.855,2389.0,93.54
372320,큐로셀,0.0,1523.0,60.73,17.65,820.0,32.21,-86.364,2473.0,97.25,,,,33.669,2443.0,97.8,144.519,556.0,21.74
51780,큐로홀딩스,-23.409,2300.0,91.74,-487.171,2464.0,96.85,-61.66,2424.0,95.32,-4.36,1893.0,75.65,77.019,2174.0,87.02,305.576,163.0,6.35
115180,큐리언트,1.639,1375.0,54.83,18.371,805.0,31.62,-44.428,2371.0,93.23,-299.33,2467.0,98.6,1009.586,144.0,5.73,8.95,2418.0,94.67
445680,큐리옥스바이오시스템즈,-32.415,2378.0,94.85,26.719,702.0,27.57,-15.937,2083.0,81.9,-291.61,2466.0,98.56,162.001,1282.0,51.3,45.074,1591.0,62.28
182360,큐브엔터,53.427,176.0,6.98,7.421,978.0,38.42,13.964,317.0,12.43,7.59,636.0,25.39,112.101,1771.0,70.89,70.622,1232.0,48.22
405100,큐알티,22.52,470.0,18.72,533.799,64.0,2.48,3.001,1303.0,51.22,7.31,665.0,26.55,197.336,1040.0,41.61,50.871,1498.0,58.64
66310,큐에스아이,14.321,670.0,26.7,-127.917,2229.0,87.61,3.91,1199.0,47.13,5.54,871.0,34.79,1138.612,118.0,4.69,5.481,2494.0,97.65
16600,큐캐피탈,,,,-73.038,1990.0,78.21,1.301,1488.0,58.5,15.12,248.0,9.88,,,,29.926,1887.0,73.87
355390,크라우드웍스,-49.899,2451.0,97.77,556.622,62.0,2.4,-73.241,2452.0,96.42,-97.61,2407.0,96.2,94.636,1967.0,78.73,218.599,288.0,11.24
264900,크라운제과,0.776,1458.0,58.14,-25.996,1509.0,59.3,7.989,731.0,28.72,4.8,964.0,38.5,141.826,1465.0,58.63,63.083,1325.0,51.86
5740,크라운해태홀딩스,1.097,1436.0,57.26,-4.864,1200.0,47.15,7.799,755.0,29.66,6.46,755.0,30.15,64.968,2276.0,91.11,105.226,840.0,32.86
259960,크래프톤,41.83,239.0,9.5,53.961,496.0,19.47,21.03,129.0,5.04,43.64,16.0,0.6,637.645,279.0,11.13,15.966,2224.0,87.07
96240,크레버스,-2.277,1657.0,66.08,-59.087,1880.0,73.89,15.256,273.0,10.7,4.52,995.0,39.74,32.442,2447.0,97.96,389.853,121.0,4.7
40350,크레오에스지,-16.391,2185.0,87.15,51.377,510.0,20.02,-33.612,2297.0,90.32,-69.31,2374.0,94.88,425.374,461.0,18.42,81.578,1085.0,42.46
110790,크리스에프앤씨,-9.743,1989.0,79.33,-73.674,1996.0,78.45,-6.891,1893.0,74.43,3.66,1115.0,44.54,71.502,2220.0,88.87,83.957,1047.0,40.97
900250,크리스탈신소재,50.181,190.0,7.54,12.528,885.0,34.76,1.968,1417.0,55.7,19.19,146.0,5.8,1242.948,107.0,4.25,7.027,2455.0,96.12
45520,크린앤사이언스,-8.512,1958.0,78.09,-190.496,2344.0,92.14,-31.2,2274.0,89.42,-1.0,1725.0,68.93,102.502,1882.0,75.33,319.509,150.0,5.84
214150,클래시스,34.874,297.0,11.81,36.621,624.0,24.5,26.501,73.0,2.83,50.4,10.0,0.36,181.688,1122.0,44.89,34.406,1797.0,70.35
466100,클로봇,37.973,267.0,10.61,29.937,671.0,26.35,-15.633,2075.0,81.59,-22.43,2194.0,87.68,818.111,195.0,7.77,15.914,2227.0,87.19
237880,클리오,6.286,1044.0,41.62,-27.232,1535.0,60.32,12.134,417.0,16.37,7.0,691.0,27.59,401.876,489.0,19.54,26.308,1958.0,76.65
139670,키네마스터,-20.507,2259.0,90.1,-68.187,1957.0,76.92,22.776,114.0,4.45,4.44,1009.0,40.3,1643.789,60.0,2.36,10.633,2365.0,92.6
20120,키다리스튜디오,19.978,521.0,20.75,-138.104,2253.0,88.56,-3.532,1785.0,70.18,1.07,1517.0,60.62,114.333,1746.0,69.88,65.12,1293.0,50.61
39490,키움증권,18.183,577.0,22.98,94.496,345.0,13.53,15.848,251.0,9.83,9.74,477.0,19.03,,,,888.808,40.0,1.53
54780,키이스트,45.788,217.0,8.62,-144.363,2266.0,89.07,-21.813,2164.0,85.09,0.86,1551.0,61.98,142.501,1457.0,58.31,69.902,1242.0,48.61
256940,킵스파마,38.477,260.0,10.34,103.141,324.0,12.7,2.647,1338.0,52.6,4.87,955.0,38.14,82.777,2114.0,84.62,161.323,463.0,18.1
219130,타이거일렉,27.286,387.0,15.4,-37.682,1673.0,65.75,0.52,1561.0,61.37,-3.1,1833.0,73.25,155.898,1342.0,53.7,45.595,1582.0,61.93
336680,탑런토탈솔루션,1.124,1430.0,57.02,-12.264,1308.0,51.4,14.273,308.0,12.08,5.01,943.0,37.66,117.04,1725.0,69.04,145.702,551.0,21.54
360070,탑머티리얼,-13.191,2099.0,83.72,-152.288,2285.0,89.82,-5.496,1851.0,72.78,-6.8,1965.0,78.53,474.608,388.0,15.5,46.92,1567.0,61.34
65130,탑엔지니어링,-15.006,2148.0,85.67,-134.094,2246.0,88.28,0.952,1521.0,59.8,-0.92,1721.0,68.77,158.208,1320.0,52.82,74.893,1180.0,46.18
134580,탑코미디어,21.701,490.0,19.51,40.458,590.0,23.16,-13.553,2047.0,80.49,-15.97,2124.0,84.89,371.752,546.0,21.83,18.744,2162.0,84.65
14580,태경비케이,4.906,1144.0,45.61,5.355,1014.0,39.83,11.509,450.0,17.66,13.68,295.0,11.76,260.355,784.0,31.36,23.63,2026.0,79.32
15890,태경산업,2.998,1272.0,50.72,26.186,707.0,27.76,8.633,657.0,25.81,8.24,582.0,23.23,168.154,1222.0,48.9,43.254,1625.0,63.61
6890,태경케미컬,0.52,1481.0,59.06,-23.334,1462.0,57.45,7.755,763.0,29.98,19.27,143.0,5.68,384.516,519.0,20.74,12.531,2319.0,90.8
23160,태광,-14.502,2136.0,85.2,-30.925,1591.0,62.52,7.785,757.0,29.74,14.94,250.0,9.96,895.101,169.0,6.73,8.343,2432.0,95.22
3240,태광산업,-6.34,1888.0,75.3,-72.663,1989.0,78.18,5.428,1026.0,40.32,-1.28,1735.0,69.33,488.264,370.0,14.78,17.599,2187.0,85.62
11280,태림포장,-0.587,1567.0,62.49,-174.787,2320.0,91.19,-5.883,1868.0,73.45,-2.32,1796.0,71.77,58.143,2333.0,93.39,115.211,754.0,29.49
323280,태성,77.607,113.0,4.47,-980.501,2506.0,98.51,16.608,230.0,9.01,10.2,445.0,17.75,151.78,1380.0,55.23,94.264,925.0,36.19
53620,태양,-3.043,1713.0,68.32,-66.865,1946.0,76.48,4.556,1131.0,44.45,1.42,1467.0,58.62,373.109,543.0,21.71,19.715,2139.0,83.74
4100,태양금속공업,0.462,1489.0,59.38,-27.568,1538.0,60.44,2.176,1398.0,54.96,2.59,1296.0,51.78,85.775,2069.0,82.82,378.798,126.0,4.9
9410,태영건설,-19.886,2250.0,89.74,-105.103,2148.0,84.43,0.0,1603.0,63.02,0.77,1565.0,62.53,87.803,2041.0,81.7,720.169,59.0,2.27
44490,태웅,-12.943,2091.0,83.4,-42.277,1714.0,67.36,4.42,1145.0,45.0,5.91,819.0,32.71,316.913,644.0,25.75,34.435,1795.0,70.27
124560,태웅로직스,35.504,289.0,11.49,13.284,873.0,34.29,13.104,348.0,13.65,3.91,1082.0,43.22,149.718,1396.0,55.87,110.369,794.0,31.06
1420,태원물산,25.6,409.0,16.28,10.275,928.0,36.45,47.062,21.0,0.79,-7.73,1986.0,79.37,862.569,181.0,7.21,18.252,2175.0,85.15
191420,테고사이언스,-13.038,2093.0,83.48,87.743,358.0,14.04,6.908,849.0,33.36,-33.0,2256.0,90.16,1406.248,76.0,3.0,5.689,2489.0,97.45
73640,테라사이언스,-25.149,2315.0,92.34,173.274,209.0,8.18,-13.931,2053.0,80.72,-54.86,2349.0,93.88,290.459,704.0,28.15,16.169,2219.0,86.88
66700,테라젠이텍스,15.316,647.0,25.78,11.764,902.0,35.43,-27.713,2233.0,87.8,5.01,943.0,37.66,150.085,1390.0,55.63,81.55,1086.0,42.5
95610,테스,63.387,143.0,5.67,-756.339,2491.0,97.92,13.553,325.0,12.75,16.03,212.0,8.44,490.16,367.0,14.66,15.323,2239.0,87.66
55490,테이팩스,-6.778,1901.0,75.82,-78.424,2021.0,79.43,2.331,1387.0,54.52,1.05,1522.0,60.82,157.424,1327.0,53.1,22.858,2041.0,79.91
64520,테크엘,15.384,645.0,25.7,-91.737,2088.0,82.07,-0.524,1646.0,64.71,-1.48,1746.0,69.77,2451.718,26.0,1.0,4.793,2512.0,98.35
89030,테크윙,38.848,256.0,10.18,640.743,52.0,2.01,-10.879,1992.0,78.32,12.62,330.0,13.15,71.429,2223.0,88.99,168.832,436.0,17.04
54450,텔레칩스,-2.344,1660.0,66.2,-70.947,1979.0,77.78,-17.217,2105.0,82.77,2.61,1293.0,51.66,124.332,1647.0,65.92,87.31,1006.0,39.37
78000,텔코웨어,10.373,827.0,32.96,10.916,913.0,35.86,4.482,1139.0,44.77,7.52,646.0,25.79,546.862,320.0,12.78,13.355,2297.0,89.93
200230,텔콘RF제약,4.291,1180.0,47.05,-107.308,2163.0,85.02,-28.18,2241.0,88.12,-0.19,1680.0,67.13,37.308,2431.0,97.32,84.746,1034.0,40.46
214420,토니모리,17.145,601.0,23.94,25.841,716.0,28.12,15.205,277.0,10.86,6.84,707.0,28.23,127.519,1609.0,64.4,80.391,1103.0,43.16
393210,토마토시스템,-18.63,2226.0,88.79,-220.564,2368.0,93.08,-6.383,1880.0,73.92,-15.75,2120.0,84.73,228.073,902.0,36.08,28.486,1911.0,74.81
475960,토모큐브,58.48,161.0,6.38,30.397,669.0,26.27,-27.815,2236.0,87.92,-147.84,2432.0,97.2,3015.635,12.0,0.44,3.859,2523.0,98.79
215480,토박스코리아,-8.166,1944.0,77.53,-60.268,1891.0,74.32,-1.739,1708.0,67.15,2.62,1291.0,51.58,327.612,618.0,24.71,29.933,1886.0,73.83
51360,토비스,39.426,253.0,10.06,127.52,268.0,10.5,25.701,88.0,3.42,9.36,501.0,19.99,125.87,1630.0,65.24,99.637,882.0,34.51
45340,토탈소프트,29.001,358.0,14.25,43.343,565.0,22.18,24.759,96.0,3.74,24.96,73.0,2.88,400.157,491.0,19.62,55.823,1427.0,55.86
108230,톱텍,-21.279,2271.0,90.58,-81.887,2039.0,80.14,8.068,715.0,28.09,2.64,1287.0,51.42,233.579,884.0,35.36,48.761,1538.0,60.2
79970,투비소프트,-12.285,2076.0,82.8,730.057,47.0,1.81,-86.382,2474.0,97.29,-7.03,1971.0,78.77,152.477,1371.0,54.87,64.818,1300.0,50.88
199800,툴젠,-19.254,2238.0,89.27,27.569,697.0,27.37,14.078,313.0,12.27,,,,322.285,627.0,25.07,29.165,1896.0,74.23
417790,트루엔,13.623,695.0,27.69,35.733,627.0,24.62,15.231,274.0,10.74,28.84,52.0,2.04,1195.681,111.0,4.41,6.444,2471.0,96.75
290090,트윔,-15.107,2152.0,85.83,-70.057,1975.0,77.62,2.454,1368.0,53.78,2.05,1383.0,55.26,681.925,259.0,10.33,9.288,2405.0,94.16
