ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%)
134380,미원화학,10.1,847.0,33.76,14.937,854.0,33.54
003650,미창석유공업,5.549,1092.0,43.54,-4.898,1201.0,47.19
059090,미코,41.621,240.0,9.54,216.509,163.0,6.37
201490,미투온,-13.468,2107.0,84.04,-46.631,1759.0,69.13
475460,미트박스,64.78,133.0,5.27,19.896,784.0,30.79
452200,민테크,18.877,547.0,21.79,66.078,437.0,17.15
206640,바디텍메드,2.936,1281.0,51.08,-8.168,1255.0,49.31
018700,바른손,10.363,828.0,33.0,0.687,1111.0,43.65
035620,바른손이앤에이,-59.913,2465.0,98.32,-94.485,2101.0,82.58
053030,바이넥스,-16.001,2171.0,86.59,-3050.79,2533.0,99.57
301300,바이브컴퍼니,-12.129,2069.0,82.52,-35.051,1645.0,64.65
377740,바이오노트,14.098,678.0,27.02,-125.967,2224.0,87.42
064550,바이오니아,11.677,762.0,30.37,-1794.54,2524.0,99.21
314930,바이오다인,28.925,359.0,14.29,-15.652,1353.0,53.17
086820,바이오솔루션,3.425,1248.0,49.76,-1.416,1140.0,44.79
038460,바이오스마트,6.17,1054.0,42.02,100.637,332.0,13.02
251120,바이오에프디엔씨,3.042,1269.0,50.6,-3.604,1180.0,46.36
199730,바이오인프라,-20.89,2268.0,90.46,-492.03,2466.0,96.93
086040,바이오톡스텍,26.694,396.0,15.76,8.447,964.0,37.87
188040,바이오포트,6.765,1001.0,39.9,6.523,1000.0,39.28
099430,바이오플러스,2.101,1333.0,53.15,-15.551,1351.0,53.09
032980,바이온,203.248,31.0,1.2,-50.955,1806.0,70.98
308080,바이젠셀,0.0,1523.0,60.73,-23.67,1469.0,57.73
043150,바텍,0.065,1518.0,60.53,-15.738,1355.0,53.24
323990,박셀바이오,,,,30.681,666.0,26.15
003610,방림,-16.165,2176.0,86.79,-20.618,1425.0,56.0
267790,배럴,10.802,802.0,31.96,6.789,993.0,39.01
046310,백금T&A,-10.684,2029.0,80.93,-25.512,1502.0,59.02
035150,백산,18.969,545.0,21.71,44.002,559.0,21.94
331520,밸로프,-1.064,1589.0,63.37,-185.047,2332.0,91.66
199480,뱅크웨어글로벌,-31.15,2372.0,94.61,227.774,152.0,5.94
438700,버넥트,-29.264,2356.0,93.97,12.28,890.0,34.96
066410,버킷스튜디오,1.61,1377.0,54.91,11.371,908.0,35.67
002410,범양건영,-16.07,2172.0,86.63,266.42,134.0,5.23
382900,범한퓨얼셀,18.61,553.0,22.03,-146.011,2273.0,89.34
206400,베노티앤알,155.075,42.0,1.64,38.368,608.0,23.87
019010,베뉴지,7.805,953.0,37.99,93.334,348.0,13.65
177350,베셀,-1.635,1622.0,64.68,-10.734,1284.0,50.45
457600,벡트,-6.096,1875.0,74.78,-131.926,2239.0,88.01
424760,벨로크,16.944,607.0,24.18,436.362,79.0,3.07
007210,벽산,3.604,1233.0,49.16,-42.517,1717.0,67.48
225530,보광산업,-25.255,2317.0,92.42,-53.137,1823.0,71.65
250000,보라티알,18.826,550.0,21.91,-2.057,1150.0,45.18
002760,보락,1.767,1356.0,54.07,-454.404,2459.0,96.66
003850,보령,18.32,571.0,22.75,3.23,1065.0,41.84
310210,보로노이,0.0,1523.0,60.73,15.968,845.0,33.19
006910,보성파워텍,-1.825,1631.0,65.04,44.057,557.0,21.86
000890,보해양조,-5.866,1860.0,74.18,-182.058,2329.0,91.55
226340,본느,-5.757,1855.0,73.98,-74.43,2000.0,78.61
003000,부광약품,27.125,389.0,15.48,-104.314,2144.0,84.27
001270,부국증권,-4.4,1785.0,71.19,-46.932,1762.0,69.25
026940,부국철강,-5.023,1819.0,72.55,-96.044,2110.0,82.93
014470,부방,5.177,1122.0,44.73,-1523.454,2518.0,98.98
011390,부산산업,-11.658,2054.0,81.92,-53.06,1821.0,71.57
005030,부산주공,-11.869,2065.0,82.36,1912.908,14.0,0.51
008470,부스타,5.069,1130.0,45.05,-84.967,2055.0,80.77
338220,뷰노,94.86,88.0,3.47,-20.578,1423.0,55.92
100120,뷰웍스,1.202,1421.0,56.66,19.185,793.0,31.14
406820,뷰티스킨,-0.04,1534.0,61.17,-80.044,2034.0,79.94
099390,브레인즈컴퍼니,2.969,1278.0,50.96,7.845,970.0,38.1
064480,브리지텍,-18.644,2228.0,88.87,-178.188,2327.0,91.47
288330,브릿지바이오,-97.82,2504.0,99.88,-52.89,1819.0,71.49
365900,브이씨,18.57,556.0,22.15,-59.203,1882.0,73.97
089970,브이엠,170.209,41.0,1.6,-21.557,1437.0,56.47
251630,브이원텍,-11.068,2041.0,81.4,-320.574,2425.0,95.32
018290,브이티,46.09,213.0,8.46,143.484,245.0,9.59
478560,블랙야크아이앤씨,7.058,989.0,39.43,2.937,1070.0,42.04
439580,블루엠텍,17.069,604.0,24.06,-613.173,2480.0,97.48
033560,블루콤,-44.12,2435.0,97.13,-63.656,1916.0,75.3
369370,블리츠웨이엔터테인먼트,305.66,23.0,0.88,-18.14,1395.0,54.82
126340,비나텍,8.419,916.0,36.51,-365.726,2438.0,95.83
121800,비덴트,-3.815,1748.0,69.71,11.761,903.0,35.47
082800,비보존 제약,22.832,463.0,18.44,10.363,923.0,36.26
318410,비비씨,13.172,713.0,28.41,28.447,685.0,26.9
002070,비비안,8.248,929.0,37.03,-65.419,1936.0,76.09
100220,비상교육,-2.342,1659.0,66.16,-275.912,2400.0,94.34
419540,비스토스,-4.928,1812.0,72.27,9.724,935.0,36.73
146320,비씨엔씨,18.468,563.0,22.43,4827.229,5.0,0.16
200780,비씨월드제약,-0.395,1556.0,62.05,-76.436,2008.0,78.92
413640,비아이매트릭스,19.378,534.0,21.27,-175.046,2323.0,91.31
141000,비아트론,107.163,73.0,2.87,-501.602,2468.0,97.01
090460,비에이치,10.204,837.0,33.36,2.667,1073.0,42.15
083650,비에이치아이,10.164,842.0,33.56,45.342,552.0,21.67
065170,비엘팜텍,-64.096,2475.0,98.72,-52.662,1815.0,71.33
086670,비엠티,-11.227,2044.0,81.52,-62.909,1908.0,74.99
335890,비올,36.859,278.0,11.05,61.62,455.0,17.85
230980,비유테크놀러지,-47.054,2444.0,97.49,-53.583,1827.0,71.8
082920,비츠로셀,19.611,530.0,21.11,37.729,614.0,24.11
054220,비츠로시스,31.197,327.0,13.01,-12.945,1317.0,51.75
042370,비츠로테크,21.376,492.0,19.59,77.362,400.0,15.69
050090,비케이홀딩스,12.111,750.0,29.89,196.775,176.0,6.88
148780,비큐AI,2.416,1315.0,52.43,-438.094,2455.0,96.5
307870,비투엔,-21.641,2275.0,90.74,10.189,930.0,36.53
377030,비트맥스,2005.359,3.0,0.08,12.226,892.0,35.04
032850,비트컴퓨터,10.808,801.0,31.92,7.24,983.0,38.62
238200,비피도,-33.724,2392.0,95.41,1207.001,24.0,0.9
093190,빅솔론,4.961,1139.0,45.41,1.649,1093.0,42.94
065450,빅텍,30.148,342.0,13.61,-141.921,2260.0,88.83
044480,빌리언스,43.943,227.0,9.02,83.415,377.0,14.79
005180,빙그레,4.929,1142.0,45.53,16.954,828.0,32.52
069540,빛과전자,-16.414,2188.0,87.27,9.807,934.0,36.69
072950,빛샘전자,14.866,658.0,26.22,38.333,610.0,23.95
451250,삐아,50.613,188.0,7.46,32.958,650.0,25.52
143240,사람인,-2.4,1664.0,66.36,-15.835,1356.0,53.28
466410,사이냅소프트,4.159,1191.0,47.49,-21.126,1431.0,56.23
003960,사조대림,28.108,370.0,14.72,3.405,1060.0,41.64
008040,사조동아원,-0.051,1536.0,61.25,29.465,678.0,26.62
007160,사조산업,0.468,1488.0,59.34,-60.779,1894.0,74.44
014710,사조씨푸드,6.964,993.0,39.58,-127.32,2226.0,87.5
006090,사조오양,2.339,1319.0,52.59,28.351,687.0,26.98
452430,사피엔반도체,148.956,47.0,1.84,-50.215,1792.0,70.43
419120,산돌,11.013,788.0,31.4,2.907,1071.0,42.08
062040,산일전기,55.682,166.0,6.58,134.38,258.0,10.11
122350,삼기,0.869,1449.0,57.78,-34.139,1631.0,64.1
419050,삼기에너지솔루션즈,8.644,908.0,36.19,-940.738,2504.0,98.43
014970,삼륭물산,9.005,895.0,35.67,390.934,93.0,3.62
018310,삼목에스폼,-8.531,1960.0,78.17,-39.325,1691.0,66.46
053700,삼보모터스,9.029,894.0,35.63,5.08,1020.0,40.07
009620,삼보산업,-20.169,2253.0,89.86,-201.339,2357.0,92.65
023600,삼보판지,0.479,1487.0,59.3,-42.516,1716.0,67.44
001470,삼부토건,-19.575,2245.0,89.55,44.05,558.0,21.9
028050,삼성E&A,-6.196,1881.0,75.02,-2.167,1152.0,45.26
448730,삼성FN리츠,8.286,927.0,36.95,11.191,911.0,35.78
006400,삼성SDI,-22.599,2289.0,91.3,-76.493,2010.0,79.0
006660,삼성공조,-8.037,1940.0,77.37,19.159,796.0,31.26
028260,삼성물산,0.495,1486.0,59.26,3.945,1049.0,41.21
207940,삼성바이오로직스,23.081,453.0,18.04,18.531,804.0,31.58
032830,삼성생명,,,,4.227,1040.0,40.86
018260,삼성에스디에스,4.153,1193.0,47.57,12.727,882.0,34.64
009150,삼성전기,15.763,627.0,24.98,11.273,909.0,35.71
005930,삼성전자,16.195,621.0,24.74,398.341,90.0,3.5
001360,삼성제약,-14.745,2141.0,85.4,-17.786,1386.0,54.46
010140,삼성중공업,23.643,444.0,17.68,115.432,296.0,11.6
016360,삼성증권,,,,62.693,449.0,17.62
068290,삼성출판사,-2.965,1703.0,67.92,-86.175,2064.0,81.12
029780,삼성카드,9.465,871.0,34.72,9.31,940.0,36.92
000810,삼성화재해상보험,,,,12.4,886.0,34.8
006110,삼아알미늄,-6.078,1873.0,74.7,-354.352,2434.0,95.67
009300,삼아제약,-1.677,1623.0,64.72,4.112,1044.0,41.01
145990,삼양사,0.769,1460.0,58.22,17.954,812.0,31.89
003230,삼양식품,44.857,223.0,8.86,133.584,261.0,10.22
482630,삼양엔씨켐,12.082,752.0,29.97,45.874,548.0,21.51
036670,삼양케이씨아이,0.217,1507.0,60.1,46.243,545.0,21.39
002170,삼양통상,6.723,1004.0,40.02,13.051,878.0,34.49
272550,삼양패키징,6.271,1047.0,41.74,3.972,1047.0,41.13
000070,삼양홀딩스,10.664,808.0,32.2,34.53,639.0,25.09
003720,삼영,2.817,1290.0,51.44,50.954,518.0,20.33
002810,삼영무역,0.709,1465.0,58.42,6.855,990.0,38.89
361670,삼영에스앤씨,6.409,1033.0,41.18,-11.806,1299.0,51.04
054540,삼영엠텍,23.26,449.0,17.88,71.797,416.0,16.32
065570,삼영이엔씨,8.293,925.0,36.87,-3.141,1172.0,46.05
005680,삼영전자공업,-8.072,1941.0,77.41,13.053,877.0,34.45
023000,삼원강재,-4.317,1776.0,70.83,-28.771,1558.0,61.23
004380,삼익THK,-3.553,1736.0,69.23,-91.855,2089.0,82.11
002450,삼익악기,-7.078,1909.0,76.14,-8.215,1256.0,49.35
032280,삼일,5.459,1106.0,44.09,43.699,560.0,21.98
002290,삼일기업공사,43.249,231.0,9.18,82.116,380.0,14.9
004440,삼일씨엔에스,2.24,1322.0,52.71,-132.389,2242.0,88.12
000520,삼일제약,11.894,757.0,30.17,-98.253,2123.0,83.44
009770,삼정펄프,-8.089,1943.0,77.49,-24.64,1485.0,58.36
037460,삼지전자,32.993,309.0,12.29,47.572,536.0,21.04
032750,삼진,1.762,1357.0,54.11,284.068,127.0,4.95
054090,삼진엘앤디,-8.362,1949.0,77.73,-30.851,1589.0,62.45
005500,삼진제약,5.553,1091.0,43.5,54.447,492.0,19.31
000250,삼천당제약,9.475,869.0,34.64,-72.364,1987.0,78.1
004690,삼천리,-9.596,1986.0,79.21,-34.494,1635.0,64.25
024950,삼천리자전거,50.929,187.0,7.42,-147.909,2275.0,89.42
038500,삼표시멘트,-3.999,1762.0,70.27,22.702,755.0,29.65
437730,삼현,0.6,1475.0,58.82,-43.684,1725.0,67.79
017480,삼현철강,-14.775,2142.0,85.43,-63.405,1913.0,75.19
010960,삼호개발,11.013,788.0,31.4,-88.869,2079.0,81.71
046390,삼화네트웍스,-25.092,2314.0,92.3,-136.814,2249.0,88.4
004450,삼화왕관,5.851,1072.0,42.74,53.023,501.0,19.66
009470,삼화전기,15.147,651.0,25.94,216.641,162.0,6.33
011230,삼화전자공업,-20.306,2254.0,89.9,45.363,551.0,21.63
001820,삼화콘덴서공업,5.216,1118.0,44.57,-24.694,1486.0,58.4
000390,삼화페인트공업,-0.48,1565.0,62.41,-26.504,1521.0,59.77
027580,상보,-18.637,2227.0,88.83,-456.208,2460.0,96.7
038540,상상인,-7.12,1911.0,76.22,231.951,147.0,5.74
001290,상상인증권,77.11,115.0,4.55,-5268.594,2540.0,99.84
041650,상신브레이크,0.532,1480.0,59.02,-25.044,1492.0,58.63
091580,상신이디피,-16.522,2190.0,87.35,-127.22,2225.0,87.46
263810,상신전자,13.917,685.0,27.29,37.817,613.0,24.07
089980,상아프론테크,-6.453,1892.0,75.46,-34.702,1638.0,64.37
042940,상지건설,-88.251,2500.0,99.72,-167.049,2310.0,90.8
042600,새로닉스,0.397,1493.0,59.54,1769.335,17.0,0.63
075180,새론오토모티브,1.213,1420.0,56.62,-24.112,1473.0,57.88
107600,새빗켐,-34.037,2395.0,95.53,25.591,723.0,28.39
411080,샌즈랩,-29.219,2355.0,93.93,319.736,114.0,4.44
252990,샘씨엔에스,72.349,121.0,4.79,-278.568,2401.0,94.38
007540,샘표,5.477,1104.0,44.01,-27.742,1542.0,60.6
248170,샘표식품,5.596,1086.0,43.3,-34.387,1634.0,64.22
378800,샤페론,-91.775,2502.0,99.8,14.463,860.0,33.78
294630,서남,-78.005,2494.0,99.48,44.38,553.0,21.71
038070,서린바이오,-15.808,2168.0,86.47,-61.809,1902.0,74.75
006730,서부T&D,10.828,800.0,31.88,28.913,681.0,26.74
079650,서산,-13.5,2108.0,84.08,58.198,473.0,18.56
100660,서암기계공업,-7.561,1928.0,76.9,-310.882,2419.0,95.08
007860,서연,11.89,758.0,30.21,-5.809,1218.0,47.86
200880,서연이화,13.073,720.0,28.69,-20.043,1415.0,55.6
019770,서연탑메탈,5.379,1112.0,44.33,33.212,648.0,25.44
017390,서울도시가스,-0.794,1575.0,62.81,221.353,156.0,6.1
043710,서울리거,-14.271,2126.0,84.8,-55.624,1852.0,72.79
092190,서울바이오시스,38.747,258.0,10.26,-104.781,2147.0,84.39
046890,서울반도체,5.628,1082.0,43.14,-101.614,2132.0,83.8
004410,서울식품공업,-9.564,1984.0,79.13,-480.586,2462.0,96.78
063170,서울옥션,,,,-4.441,1193.0,46.87
027040,서울전자통신,3.572,1236.0,49.28,-40.627,1701.0,66.85
018680,서울제약,2.137,1331.0,53.07,25.973,715.0,28.08
036120,서울평가정보,10.788,803.0,32.0,1186.649,25.0,0.94
021050,서원,427.288,13.0,0.48,6003.857,3.0,0.08
093920,서원인텍,-11.75,2061.0,82.2,-25.183,1496.0,58.79
189860,서전기전,46.377,212.0,8.42,-117.701,2204.0,86.63
178320,서진시스템,55.87,164.0,6.5,121.845,285.0,11.17
122690,서진오토모티브,5.596,1086.0,43.3,-50.485,1796.0,70.59
140070,서플러스글로벌,51.546,182.0,7.22,8.623,960.0,37.71
011370,서한,20.546,510.0,20.31,5.399,1013.0,39.8
065710,서호전기,-29.775,2362.0,94.21,-87.322,2070.0,81.36
008490,서흥,9.872,854.0,34.04,-21.285,1433.0,56.31
035890,서희건설,2.198,1327.0,52.91,3.298,1061.0,41.68
357550,석경에이티,13.28,707.0,28.17,-42.339,1715.0,67.4
003100,선광,0.783,1456.0,58.06,-6.941,1242.0,48.8
007610,선도전기,-42.404,2428.0,96.85,-20.32,1418.0,55.72
067370,선바이오,-29.362,2359.0,94.09,-110.27,2177.0,85.57
217620,선샤인푸드,-32.812,2384.0,95.09,12.792,881.0,34.6
171090,선익시스템,80.933,105.0,4.15,-294.869,2413.0,94.85
136490,선진,-11.786,2063.0,82.28,27.237,698.0,27.41
086710,선진뷰티사이언스,9.294,877.0,34.96,17.65,820.0,32.21
014620,성광벤드,-10.605,2026.0,80.81,-6.346,1226.0,48.17
037350,성도이엔지,47.305,207.0,8.22,121.657,287.0,11.25
014910,성문전자,6.653,1011.0,40.3,114.788,299.0,11.72
004980,성신양회,4.433,1168.0,46.57,-27.399,1536.0,60.36
011300,성안머티리얼스,-24.572,2311.0,92.18,7.805,971.0,38.14
458650,성우,-10.737,2032.0,81.05,-49.4,1787.0,70.23
081580,성우전자,-1.549,1618.0,64.53,14.222,862.0,33.86
045300,성우테크론,23.424,448.0,17.84,-246.495,2381.0,93.59
015750,성우하이텍,-1.779,1629.0,64.96,-19.805,1412.0,55.49
365340,성일하이텍,-44.934,2437.0,97.21,756.194,45.0,1.73
000180,성창기업지주,-13.923,2120.0,84.56,-56.33,1861.0,73.14
080470,성창오토텍,14.82,659.0,26.26,55.422,483.0,18.95
043260,성호전자,-0.353,1552.0,61.89,-75.59,2004.0,78.77
148150,세경하이테크,5.208,1120.0,44.65,-12.955,1318.0,51.79
002420,세기상사,5.629,1081.0,43.1,167.87,216.0,8.45
188260,세니젠,7.822,951.0,37.91,-19.192,1406.0,55.25
053060,세동,0.702,1467.0,58.5,-14.676,1335.0,52.46
340440,세림B&G,-4.852,1807.0,72.07,-28.312,1550.0,60.91
017510,세명전기,15.635,635.0,25.3,51.707,508.0,19.94
004360,세방,20.267,516.0,20.55,-14.519,1333.0,52.38
004490,세방전지,22.241,477.0,18.99,38.296,611.0,23.99
011560,세보엠이씨,-8.515,1959.0,78.13,0.286,1116.0,43.85
396300,세아메카닉스,6.407,1034.0,41.22,-233.364,2375.0,93.35
001430,세아베스틸지주,-10.957,2040.0,81.36,-73.394,1993.0,78.33
306200,세아제강,-2.766,1688.0,67.32,-12.505,1313.0,51.59
003030,세아제강지주,-6.088,1874.0,74.74,-64.191,1921.0,75.5
019440,세아특수강,-2.003,1646.0,65.64,153.7,229.0,8.97
058650,세아홀딩스,-6.268,1886.0,75.22,-50.598,1798.0,70.66
013000,세우글로벌,-0.7,1570.0,62.61,3.573,1056.0,41.49
100700,세운메디칼,-11.863,2064.0,82.32,-32.762,1616.0,63.51
024830,세원물산,19.612,529.0,21.07,-77.286,2011.0,79.04
091090,세원이앤씨,7.997,943.0,37.59,130.37,265.0,10.38
021820,세원정공,2.094,1334.0,53.19,59.565,464.0,18.21
067830,세이브존I&C,-5.289,1831.0,73.02,-29.58,1571.0,61.74
258830,세종메디칼,5.339,1115.0,44.45,-121.56,2214.0,87.02
036630,세종텔레콤,9.458,872.0,34.76,289.692,123.0,4.8
039310,세중,2.769,1294.0,51.6,-64.595,1929.0,75.82
075580,세진중공업,-8.425,1954.0,77.93,7.226,984.0,38.66
067770,세진티에스,27.995,373.0,14.84,-128.56,2230.0,87.65
053450,세코닉스,-7.893,1936.0,77.21,-10.782,1285.0,50.49
222810,세토피아,-47.327,2445.0,97.53,-34.781,1639.0,64.41
252500,세화피앤씨,6.433,1031.0,41.1,40.005,592.0,23.24
321370,센서뷰,84.356,99.0,3.91,-12.518,1314.0,51.63
347000,센코,5.625,1083.0,43.18,21.028,770.0,30.24
331920,셀레믹스,2.15,1329.0,52.99,-67.019,1948.0,76.56
352770,셀레스트라,-25.473,2322.0,92.62,-16.996,1373.0,53.95
471820,셀로맥스사이언스,12.019,753.0,30.01,19.091,797.0,31.3
049180,셀루메드,35.15,292.0,11.61,-34.674,1636.0,64.29
299660,셀리드,,,,-1.783,1143.0,44.91
108860,셀바스AI,112.132,69.0,2.71,-80.425,2036.0,80.02
208370,셀바스헬스케어,6.338,1040.0,41.46,-2.15,1151.0,45.22
318160,셀바이오휴먼텍,4.005,1202.0,47.92,28.176,691.0,27.13
308430,셀비온,55.636,167.0,6.62,41.508,579.0,22.73
068270,셀트리온,63.447,142.0,5.63,-24.477,1482.0,58.24
068760,셀트리온제약,22.902,461.0,18.36,3.194,1066.0,41.88
068940,셀피글로벌,-2.418,1667.0,66.48,-182.912,2330.0,91.58
007720,소노스퀘어,-15.95,2170.0,86.55,-158.148,2295.0,90.21
060230,소니드,-1.348,1604.0,63.97,18.179,809.0,31.77
290690,소룩스,-15.275,2156.0,85.99,-1383.712,2514.0,98.82
950200,소마젠,29.479,348.0,13.85,40.895,586.0,23.0
032680,소프트센,-1.938,1642.0,65.48,-3.077,1170.0,45.97
258790,소프트캠프,-8.645,1963.0,78.29,-28.712,1555.0,61.11
066910,손오공,-36.399,2408.0,96.05,-0.463,1126.0,44.24
215090,솔디펜스,33.854,304.0,12.09,-228.046,2373.0,93.28
336370,솔루스첨단소재,32.957,310.0,12.33,-25.666,1504.0,59.1
248070,솔루엠,-18.279,2222.0,88.63,-55.288,1847.0,72.59
035610,솔본,1.72,1368.0,54.55,-16.171,1361.0,53.48
357780,솔브레인,2.29,1320.0,52.63,25.815,718.0,28.2
036830,솔브레인홀딩스,-22.096,2282.0,91.02,-29.47,1568.0,61.62
304100,솔트룩스,49.03,199.0,7.9,-28.629,1554.0,61.07
328380,솔트웨어,17.286,600.0,23.9,1823.642,16.0,0.59
004430,송원산업,3.905,1212.0,48.32,7.431,977.0,38.38
086980,쇼박스,131.808,53.0,2.08,-186.674,2334.0,91.74
017550,수산세보틱스,-12.646,2084.0,83.12,-26.408,1516.0,59.58
050960,수산아이앤티,11.659,764.0,30.45,-12.309,1309.0,51.44
126720,수산인더스트리,-2.448,1670.0,66.6,-13.401,1325.0,52.06
084180,수성웹툰,66.206,129.0,5.11,-92.492,2096.0,82.38
253840,수젠텍,41.568,242.0,9.62,-3.236,1174.0,46.13
298830,슈어소프트테크,40.31,247.0,9.82,-31.223,1597.0,62.76
236200,슈프리마,14.373,669.0,26.66,39.757,597.0,23.44
094840,슈프리마에이치큐,-1.396,1609.0,64.17,-192.01,2346.0,92.21
192440,슈피겐코리아,4.0,1204.0,48.0,-38.416,1682.0,66.1
424960,스마트레이더시스템,16.211,620.0,24.7,25.735,720.0,28.27
099440,스맥,13.967,682.0,27.17,8.71,956.0,37.55
276040,스코넥,-28.32,2348.0,93.66,25.451,725.0,28.47
204210,스타에스엠리츠,25.66,408.0,16.24,-3763.848,2536.0,99.69
060240,스타코링크,31.788,321.0,12.77,-9.64,1273.0,50.02
115570,스타플렉스,13.367,703.0,28.01,-95.369,2106.0,82.78
330730,스톤브릿지벤처스,-25.402,2321.0,92.58,-47.615,1771.0,69.6
352090,스톰테크,21.306,493.0,19.63,6.601,997.0,39.17
253450,스튜디오드래곤,-26.962,2334.0,93.1,-34.861,1641.0,64.49
408900,스튜디오미르,-24.139,2308.0,92.06,-320.919,2426.0,95.36
204630,스튜디오산타클로스,24.971,418.0,16.64,-67.843,1953.0,76.76
415380,스튜디오삼익,13.133,717.0,28.57,43.565,561.0,22.02
026890,스틱인베스트먼트,-15.246,2155.0,85.95,-59.459,1883.0,74.01
013810,스페코,18.286,572.0,22.79,37.241,618.0,24.26
347700,스피어,54.879,169.0,6.7,-29.772,1574.0,61.86
049830,승일,1.75,1362.0,54.31,282.255,130.0,5.07
020710,시공테크,9.101,890.0,35.47,14.665,857.0,33.66
033170,시그네틱스,-36.301,2406.0,95.97,72.234,415.0,16.28
048870,시너지이노베이션,8.881,901.0,35.91,7.507,975.0,38.3
025320,시노펙스,-9.091,1974.0,78.73,-12.193,1306.0,51.32
134790,시디즈,4.133,1195.0,47.65,74.518,409.0,16.04
340810,시선AI,2.455,1311.0,52.27,6.847,991.0,38.93
269620,시스웍,-11.27,2046.0,81.6,-38.559,1684.0,66.18
000480,시알홀딩스,-0.743,1573.0,62.73,-55.757,1855.0,72.91
056090,시지메드텍,-0.989,1581.0,63.05,-31.186,1596.0,62.72
429270,시지트로닉스,-2.725,1685.0,67.2,15.483,849.0,33.35
418250,시큐레터,-35.041,2401.0,95.77,23.433,749.0,29.41
131090,시큐브,-16.406,2187.0,87.23,-23.181,1458.0,57.29
462870,시프트업,32.914,311.0,12.37,37.469,616.0,24.18
016590,신대양제지,2.036,1340.0,53.43,-49.954,1789.0,70.31
290520,신도기연,-48.939,2449.0,97.69,63.127,446.0,17.5
029530,신도리코,-15.292,2158.0,86.07,-33.055,1622.0,63.74
004970,신라교역,14.265,673.0,26.82,18.047,811.0,31.85
001000,신라섬유,-2.861,1694.0,67.56,6.486,1001.0,39.32
025870,신라에스지,-3.121,1717.0,68.48,-31.981,1604.0,63.04
215600,신라젠,-0.328,1550.0,61.81,25.402,727.0,28.55
065350,신성델타테크,9.118,887.0,35.36,-9.01,1265.0,49.71
416180,신성에스티,1.888,1347.0,53.71,5.163,1017.0,39.95
011930,신성이엔지,1.003,1441.0,57.46,-32.153,1609.0,63.23
005390,신성통상,-2.25,1655.0,66.0,-15.223,1347.0,52.93
004170,신세계,3.356,1253.0,49.96,-25.439,1500.0,58.95
035510,신세계I&C,1.098,1435.0,57.22,-7.52,1247.0,49.0
031430,신세계인터내셔날,-3.374,1729.0,68.95,-44.925,1741.0,68.42
031440,신세계푸드,3.081,1267.0,50.52,-21.419,1435.0,56.39
006880,신송홀딩스,-14.91,2147.0,85.63,0.243,1119.0,43.96
162300,신스틸,19.374,535.0,21.31,-19.802,1411.0,55.45
290560,신시웨이,13.062,722.0,28.77,55.243,486.0,19.07
002800,신신제약,3.706,1228.0,48.96,14.762,856.0,33.62
005800,신영와코루,-3.007,1709.0,68.16,27.743,695.0,27.29
001720,신영증권,17.452,595.0,23.7,47.341,539.0,21.16
009270,신원,12.59,737.0,29.37,8.057,967.0,37.99
017000,신원종합개발,-16.124,2174.0,86.71,379.868,97.0,3.78
002700,신일전자,-3.247,1722.0,68.68,100.634,333.0,13.06
012790,신일제약,0.342,1500.0,59.82,8.794,951.0,37.36
138070,신진에스엠,-8.506,1957.0,78.05,-67.033,1949.0,76.6
226330,신테카바이오,-2.041,1649.0,65.76,16.236,839.0,32.95
002870,신풍,-15.308,2159.0,86.11,9.157,944.0,37.08
019170,신풍제약,10.421,824.0,32.84,-56.838,1865.0,73.3
481850,신한글로벌액티브리츠,6.077,1061.0,42.3,-87.399,2072.0,81.44
404990,신한서부티엔디리츠,6.421,1032.0,41.14,13.821,866.0,34.01
293940,신한알파리츠,9.148,885.0,35.28,27.987,693.0,27.21
055550,신한지주,,,,5.865,1009.0,39.64
056700,신화인터텍,39.442,252.0,10.02,-137.37,2251.0,88.48
187270,신화콘텍,0.05,1520.0,60.61,41.716,577.0,22.65
004080,신흥,-9.505,1981.0,79.01,-44.718,1735.0,68.19
243840,신흥에스이씨,-19.824,2248.0,89.66,-69.822,1974.0,77.59
257720,실리콘투,101.692,82.0,3.23,187.758,187.0,7.31
222800,심텍,18.19,576.0,22.94,-46.701,1761.0,69.21
036710,심텍홀딩스,19.136,538.0,21.43,-36.255,1657.0,65.12
444530,심플랫폼,64.639,135.0,5.35,-90.72,2082.0,81.83
160980,싸이맥스,5.383,1110.0,44.25,229.051,148.0,5.78
356890,싸이버원,93.936,90.0,3.55,787.991,44.0,1.69
217330,싸이토젠,242.632,30.0,1.16,-9.549,1272.0,49.98
102280,쌍방울,-2.901,1698.0,67.72,-723.709,2489.0,97.84
004770,써니전자,0.389,1496.0,59.66,185.709,193.0,7.55
208640,썸에이지,20.889,503.0,20.03,-20.7,1428.0,56.11
222420,쎄노텍,1.407,1401.0,55.87,-190.381,2343.0,92.1
037760,쎄니트,-5.641,1847.0,73.66,-33.759,1628.0,63.98
099320,쎄트렉아이,36.55,281.0,11.17,-29.436,1567.0,61.58
049960,쎌바이오텍,-7.204,1917.0,76.46,209.557,167.0,6.53
088280,쏘닉스,22.913,459.0,18.28,-12.115,1304.0,51.24
403550,쏘카,8.355,918.0,36.59,1.142,1105.0,43.41
050890,쏠리드,3.019,1270.0,50.64,-3.111,1171.0,46.01
