ticker,corp_name,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20
003220,대원제약,백인환(4),백승열(4),백인영(3),상무(3),지분(3),오너(3),백승호(3),회장(3),지배력(3),대표(2),사촌경영(2),형제경영(2),백부현(2),선대회장(2),,,,,,
290380,대유,대장동(14),일본(10),혐의(9),사업(9),징역(8),배임(7),여행(7),시장(7),친환경(6),글로벌(6),,,,,,,,,,
002880,대유에이텍,실적(5),알루미늄(4),전기차(3),자동차(2),신규(2),계약(2),완성차(2),유럽(2),시장(2),부품(2),매출(2),경영(2),,,,,,,,
120240,대정화금,방사능(9),서해(2),농도(2),정화(2),필터(2),폐수(1),주장(1),정부(1),측정치(1),상승(1),오후(1),거래(1),,,,,,,,
003310,대주산업,식중독(1),예방(1),국민인식(1),경기도(1),용인시(1),식품안전(1),합동(1),홍보(1),사진(1),재판매(1),금지(1),,,,,,,,,
078600,대주전자재료,기준(2),장중(2),마감(1),코스닥(1),거래일(1),대비(1),출처(1),증권(1),최저가(1),최종(1),,,,,,,,,,
393970,대진첨단소재,자본시장(31),커뮤니케이션(24),전략(19),코스닥(18),대내외(15),기반(14),대외협력(12),법인영업(12),신뢰도(12),시장(11),핵심(11),기관투자자(11),소재(10),기업공개(10),,,,,,
012800,대창,조성(70),장성(60),장성호(48),일자리(41),액화수소(34),경제(34),추진(33),균형발전(33),관광(29),지원(29),신규(29),대응(27),,,,,,,,
096350,대창솔루션,해체(14),거래일(6),원전(6),처리(6),폐기물(5),원자력발전소(4),주가(4),고리(4),시장(3),방사성(3),방사선(3),부품(3),,,,,,,,
140520,대창스틸,에너지(8),알래스카(6),거래일(5),주가(5),세계(3),한국(3),미국(3),통상(3),한미(3),강관(3),극저온용(3),니켈(3),철강(2),중소형(2),,,,,,
131220,대한과학,연구(45),과학기술(43),기술(35),실적(32),국제(29),개발(29),경영(26),,,,,,,,,,,,,
010170,대한광통신,에너지(23),장관(16),상반기(15),전력(12),,,,,,,,,,,,,,,,
054670,대한뉴팜,시장(22),방콕(17),해외(17),의약품(16),태국(15),마취크림(14),한국산(14),향남(13),듀오락(12),코스모프로프(11),등록(11),제품(11),대상(11),,,,,,,
001070,대한방직,인허가(5),검토(4),부지(3),타워(3),부서(3),협의(3),전주시(3),상업시설(2),복합개발(2),,,,,,,,,,,
023910,대한약품,주주(2),인적분할(2),이석준(1),투자자(1),투자판단(1),정보(1),,,,,,,,,,,,,,
006650,대한유화,시리아(10),트럼프(8),라제안(8),브랜드(7),샤라(6),이스라엘(6),골관절염(6),학술상(5),주사제(5),관계(4),인문사회과학(4),기술(4),제품(4),,,,,,,
001440,대한전선,창립(48),회장(27),협력사(26),임직원(22),장기(20),근속자(20),상생협력(19),서울(16),서초구(15),정직(15),전력(15),기념식(14),,,,,,,,
084010,대한제강,반도체(34),수출(30),중국(29),전망(28),판매(22),시장(20),석문(18),가격(18),온실(17),당진(16),달러(16),에너지(14),해외(14),,,,,,,
001790,대한제당,전거래일(9),상승(6),글로벌(4),중장기(3),제품(3),프리미엄(3),옥한빈(2),기자(2),식품주(2),종목(2),,,,,,,,,,
001130,대한제분,국제(8),가격(7),밀가루(4),시세(4),원맥(3),원자재(3),밀값(2),제품(2),라면(2),과자(2),,,,,,,,,,
003490,대한항공,항공(45),항공기(32),항공사(25),항공정비(24),마일리지(22),현장(22),항공정비학과(21),해외(20),실습(19),소비자(18),노선(18),정비(18),국제선(17),,,,,,,
005880,대한해운,거래량(9),선박(7),주가(5),친환경(5),물류(5),재무(5),탄소(4),해운(3),연료(3),,,,,,,,,,,
003830,대한화섬,대표(12),태국(10),기술(9),타이어(7),교육(6),플랫폼(6),제네시스(6),지속가능성보고서(6),유리(6),사업(6),미네랄(6),고객(6),스마트홈(6),,,,,,,
016090,대현,울산(30),번영로(16),남구(14),김교동(12),리더스포레(12),브랜드(9),대현동(8),메리(7),킬즈(7),피플(7),전용면적(7),졸업생(6),,,,,,,,
067080,대화제약,태양광(4),계약(3),에너지(2),운영리스(2),절감(2),발전설비(1),설치(1),체결식(1),서울(1),서초구(1),,,,,,,,,,
298540,더네이쳐홀딩스,잔디(29),협업툴(18),패션(17),정보(17),내셔널지오그래픽(14),김대현(13),기업(13),디지털(13),언어(13),지식(12),토스랩(11),실시간(11),가치(11),홍콩(10),대만(10),,,,,
032860,더라미,화장품(18),미국(7),개발(6),주가(5),수출(4),바이오(4),투자(4),생산(4),,,,,,,,,,,,
214610,더바이오메드,초음파(48),개발(44),기술(43),연구(33),시장(32),치료(29),모니터링(26),임상(22),질환(20),헬스케어(18),패치형(18),,,,,,,,,
475560,더본코리아,배달(320),상생위원회(209),외부(183),할인(172),가맹점(170),브랜드(168),대표(164),매출(160),개선(148),변호사(137),고정(100),유효상(97),본사(96),,,,,,,
192080,더블유게임즈,게임(28),개발(27),사내(26),혁신(21),자동화(20),콜라보(18),활용(17),데이터(12),제작(12),시장(12),경쟁력(11),콘텐츠(11),,,,,,,,
393890,더블유씨피,제품(3),제조(2),판매(2),분리막(2),신약(1),효능(1),장기생존(1),환자(1),대상(1),반응률(1),안전성(1),국내(1),,,,,,,,
299170,더블유에스아이,의료기기(14),상장기업(11),브랜드평판지수(10),빅데이터(8),척추(7),브랜드평판(6),참여지수(6),미디어지수(6),소통지수(6),커뮤니티지수(6),시장지수(5),해외(4),시장(4),글로벌(4),,,,,,
012510,더존비즈온,정보보호(24),투자(6),공시(4),인력(4),전담(3),보안(2),,,,,,,,,,,,,,
224060,더코디,개발(9),면역항암제(7),치료제(5),시장(5),임상(4),미국(4),기반(4),면역(4),주가(3),항원(3),,,,,,,,,,
043090,더테크놀로지,배터리(111),뷰티(89),기술(82),미국(77),반도체(66),디바이스(62),파운드리(57),브랜드(53),에너지(50),서울(49),시장(49),홈케어(49),,,,,,,,
213420,덕산네오룩스,디스플레이장비(58),상장기업(58),브랜드평판지수(52),브랜드평판(28),빅데이터(44),사회공헌지수(26),소비자(13),분석(11),,,,,,,,,,,,
004830,덕성,북악산(26),공공기관(20),감자(18),인왕산(15),남측(13),최기문(12),숲속(12),이승원(11),새마을(11),금호읍(9),덕성리(9),청와대(9),청운대(9),,,,,,,
090410,덕신이피씨,철강(5),중국(3),수급(2),제품(2),이차전지(2),양극재(2),비철강(2),,,,,,,,,,,,,
194480,데브시스터즈,게임(10),카드(7),이벤트(7),기념(5),출시(4),아바(4),오딘(4),발할라(4),라이징(4),침공(4),진출(3),현지(3),,,,,,,,
373160,데이원컴퍼니,폐기물(13),수거(13),기반(12),상장(12),서비스(11),콘텐츠(11),기술(11),교육(10),대비(10),에듀테크(9),글로벌(9),,,,,,,,,
263800,데이타솔루션,생성형(33),교육(29),데이터(17),기술(16),통계(15),분석(14),솔루션(13),플랫폼(12),에이전트(12),전략(11),전환(10),업무(9),도입(8),,,,,,,
206560,덱스터,선녀(88),할머니(55),인간부적(42),기준(40),월화드라마(39),최고(33),제작(31),조이현(31),,,,,,,,,,,,
261200,덴티스,의료기기(8),바이오(6),매출(5),기술(5),동물대체시험법(5),혁신(4),시장(4),첨단(4),차세대(4),박구선(4),,,,,,,,,,
145720,덴티움,의료기기(27),상장기업(24),브랜드평판지수(20),빅데이터(18),브랜드평판(12),참여지수(12),미디어지수(12),소통지수(12),커뮤니티지수(12),시장지수(10),척추(7),,,,,,,,,
067990,도이치모터스,수사(51),특검(49),검찰(37),,,,,,,,,,,,,,,,,
002150,도화엔지니어링,팀장(34),부장(30),상무(24),대표(18),실장(15),회장(11),이사(11),본부장(9),사장(7),부사장(7),추진준비위원장(5),전무(5),과장(3),서울시(3),강남구청(3),홍보팀장(3),부회장(3),국회의원(2),성동구(2),
006620,동구바이오제약,유산균(179),사균체(66),메디컬푸드(60),건강기능식품(52),유통(51),시장(48),헬스케어(38),특허(38),홈쇼핑(38),프로바이오틱스(34),포스트바이오틱스(34),맞춤형(34),,,,,,,,
303810,동국생명과학,기반(7),상장(4),개발(4),상반기(3),바이오헬스(3),코스닥(3),미국(3),플랫폼(3),기술성(3),바이오(2),차세대(2),글로벌(2),달러(2),단백질(2),,,,,,
460850,동국씨엠,안전보건(8),분할(7),배당(6),재해자(4),자본준비금(3),기준(3),,,,,,,,,,,,,,
460860,동국제강,반도체(34),수출(31),중국(29),철근(26),시장(24),판매(22),가격(19),생산(18),달러(16),,,,,,,,,,,
086450,동국제약,마데카(43),크림(25),브랜드(11),포뮬러(10),피부(7),누적(6),더마코스메틱(5),센텔라아시아티카(5),병풀(5),액티브(5),진정(5),보습(5),탄력(4),,,,,,,
001230,동국홀딩스,거래일(9),분할(7),주가(7),배당(6),감액(5),평가(5),비과세(4),기준(3),자본준비금(3),지주회사(3),,,,,,,,,,
004140,동방,반도체(34),전망(32),수출(30),중국(29),북악산(26),러시아(26),상장(22),판매(22),시장(20),가격(19),상반기(19),,,,,,,,,
240550,동방메디컬,상장(26),예심(14),신규(8),심사(7),기반(7),바이오(6),헬스케어(5),신약개발(5),개발(5),미국(5),기술성(5),제조(4),,,,,,,,
099410,동방선기,조선(57),상장기업(57),브랜드평판지수(52),브랜드(47),빅데이터(45),하락(21),상승(14),분석(11),,,,,,,,,,,,
005960,동부건설,천호동(163),서울(148),정비사업(144),모아타운(139),석수역세권(120),가로주택정비사업(108),금천구(92),아파트(87),지상(80),지하(79),지하철(59),재건축(58),,,,,,,,
026960,동서,협력사(97),에너지(92),반도체(83),안전(83),산업(55),전환(54),근로자(50),사회공헌(47),현장(47),온실가스(46),감축(43),,,,,,,,,
002210,동성제약,횡령(9),주가(8),코스피(7),경영권(6),지분(5),상반기(5),,,,,,,,,,,,,,
102260,동성케미컬,바이오플라스틱(6),플라스틱(5),이재명(3),에어캡(3),석유(2),바이오(2),완제품(2),국내(2),,,,,,,,,,,,
033500,동성화인텍,보냉재(7),친환경(6),냉매(6),회수(6),에너지(4),실적(3),운반선용(2),운반선(2),산업(2),재활용(2),,,,,,,,,,
025950,동신건설,서울(4),주택담보대출(1),초강수(1),조치(1),주담대(1),제한(1),분석(1),수도권(1),아파트(1),평균(1),시세(1),대출액(1),,,,,,,,
000640,동아쏘시오홀딩스,거래(9),주가(7),중국(3),지주사(2),,,,,,,,,,,,,,,,
170900,동아에스티,관리(216),지속가능경영보고서(150),사회(134),협력사(121),지속가능경영(113),신약(82),전략(74),활동(73),개발(73),중대성(72),품질(72),인재(72),,,,,,,,
028100,동아지질,최대주주(2),지분매각(2),회사(2),추가(2),공시(2),기업가치(1),제고(1),,,,,,,,,,,,,
041930,동아화성,전기차(13),부품(6),북미(6),실적(5),완성차(5),자동차(4),알루미늄(4),전용(4),열관리(4),로보택시(3),기반(3),제어(3),기술(3),전장(3),,,,,,
001520,동양,보험(613),자회사(489),디지털(428),은행(427),보험사(424),증권(416),조직(311),시너지(300),종합금융그룹(296),신임(292),,,,,,,,,,
084670,동양고속,관광(7),해양레저관광(5),강릉(5),관광진흥팀장(4),삼척(4),동해안(4),무장애(4),지난해(4),동해선(4),콘텐츠(4),구축(4),김민정(3),공후식(3),최지연(3),,,,,,
082640,동양생명,보험(490),자회사(346),보험사(310),은행(305),디지털(284),증권(280),조직(276),시너지(222),인수(221),동양생명(217),,,,,,,,,,
060380,동양에스텍,에너지(8),알래스카(6),거래일(5),주가(5),세계(3),한국(3),미국(3),통상(3),한미(3),강관(3),극저온용(3),고망간강(3),니켈(3),철강(2),중소형(2),,,,,
008970,동양철관,알래스카(31),미국(20),코스닥(15),협상(14),등락률(12),강관(12),확대(11),코스피(11),액화천연가스(10),거래량(10),,,,,,,,,,
094170,동운아나텍,전장(6),부품(4),기판(3),리드프레임(3),재고(3),반도체(2),패키지(2),단종(2),실적(2),전방(2),생산(2),수요(2),자동차(2),,,,,,,
049770,동원F&B,플라스틱(153),지속가능경영보고서(146),경영(135),전략(131),사업(102),계획(94),배당(88),성과(84),인증(74),,,,,,,,,,,
013120,동원개발,울산(17),남구(7),아파트(5),혁신도시(3),정비(3),기준(3),경우(3),대표(2),정주여건(2),중구(2),추진(2),,,,,,,,,
006040,동원산업,플라스틱(159),지속가능경영보고서(149),경영(138),사업(105),인증(74),,,,,,,,,,,,,,,
030720,동원수산,물류(5),비상장(3),식자재(3),지배구조(2),수익(2),포장(2),유통(2),,,,,,,,,,,,,
014820,동원시스템즈,플라스틱(159),지속가능경영보고서(149),경영(138),사업(104),인증(74),,,,,,,,,,,,,,,
163560,동일고무벨트,환경(7),인권(6),윤리(6),협력사(6),평가(4),노동(4),지속가능조달(4),친환경(4),에너지(4),교육(4),공급망(4),연속(3),지속가능경영(3),관리(3),프로그램(3),강화(3),,,,
032960,동일기연,자사주(22),공시(10),보유(9),보고서(7),의무(4),처분(5),사업보고서(4),계획(3),자기주식(2),현황(2),자본시장법(2),,,,,,,,,
004890,동일산업,에너지(8),알래스카(6),거래일(5),주가(5),넥스틸(3),휴스틸(3),세계(3),한국(3),미국(3),통상(3),한미(3),강관(3),극저온용(3),니켈(3),철강(2),중소형(2),,,,
023790,동일스틸럭스,에너지(8),알래스카(6),거래일(5),주가(5),세계(3),한국(3),미국(3),통상(3),한미(3),강관(3),극저온용(3),니켈(3),철강(2),중소형(2),,,,,,
002690,동일제강,안전보건(8),에너지(8),전력(8),대비(7),생산(6),알래스카(6),인프라(5),부품(5),수요(5),재해자(4),,,,,,,,,,
005290,동진쎄미켐,재난(8),대응(6),활동(4),긴급구조종합훈련(3),다수사상자(3),시흥(2),경기(2),유해화학물질(2),누출(2),대형(2),발생(2),소방(2),공조체제(2),,,,,,,
025900,동화기업,등급(6),공급(6),신용도(5),건설(5),계열사(4),실적(4),주택(4),국내(3),경기(3),핵심(3),확대(3),경영권(3),투자(3),착공(3),,,,,,
000020,동화약품,국내(3),활명수(3),제약사(2),장수(2),오너(2),창립(2),설립(1),최초(1),양약(1),개발(1),브랜드(1),경영(1),체제(1),진입(1),,,,,,
000150,두산,성남시(153),만족도(144),브랜드(118),글로컬(112),교육(111),융합인재(101),신익현(101),고객(91),개선(89),,,,,,,,,,,
454910,두산로보틱스,차량(13),기준(12),서비스(11),브랜드(11),사업(10),에너지(9),,,,,,,,,,,,,,
241560,두산밥캣,상법(12),의원(11),코스피(10),정부(9),,,,,,,,,,,,,,,,
034020,두산에너빌리티,성남시(178),교육(131),글로컬(129),융합인재(119),에너지(106),원전(106),양성(97),업무협약(82),성남시장(74),,,,,,,,,,,
131970,두산테스나,반도체(6),실적(4),테스트(4),차세대(4),수소(4),체코(4),웨이퍼(3),수요(3),기업(3),사업(3),기술(3),지수(2),매도(2),의견(2),,,,,,
336260,두산퓨얼셀,수소(12),원전(10),수소연료전지(8),에너지(7),바이오가스(7),유기성(6),가스터빈(6),기술(5),개발(5),,,,,,,,,,,
016740,두올,실적(5),알루미늄(4),전기차(3),자동차(2),신규(2),계약(2),완성차(2),유럽(2),시장(2),부품(2),매출(2),경영(2),,,,,,,,
073190,듀오백,가구(68),상장기업(62),브랜드평판지수(62),브랜드평판(28),빅데이터(45),상승(24),하락(16),,,,,,,,,,,,,
176750,듀켐바이오,업무(9),학위(8),경력(7),학사(6),영어(5),관리(5),발굴(3),커뮤니케이션(3),연구(3),제제연구(3),비즈니스(2),비임상(2),유효성(2),,,,,,,
030350,드래곤플라이,게임(1),소프트웨어(1),개발업체(1),유상증자(1),철회의사(1),납입의무불이행(1),코스닥(1),시장(1),상장(1),,,,,,,,,,,
203650,드림시큐리티,거래(3),위반(2),평균(2),제한(2),점유율(2),규제(2),,,,,,,,,,,,,,
223250,드림씨아이에스,임상시험(7),매출(4),상장(3),임상(3),시판(2),중국(2),매출액(2),,,,,,,,,,,,,
060570,드림어스컴퍼니,플리마켓(9),유튜브(8),플로(7),캠페인(5),음악(4),청취(4),플레이리스트(4),셀럽(4),이벤트(4),이용자(4),,,,,,,,,,
362990,드림인사이트,글로벌(73),진로(50),저소득층(48),디지털(37),대표(35),사회적(35),프로그램(33),,,,,,,,,,,,,
192650,드림텍,환경(14),경영(11),전략(11),사회(10),성과(8),추진(8),지배구조(8),일체형(8),해외(8),관리(7),냉간단조(7),글로벌(7),실적(7),기후변화(6),에너지(6),폐기물(6),지속(6),,,
187870,디바이스,뷰티(153),피부(106),반도체(62),디자이너(39),제품(37),,,,,,,,,,,,,,,
024090,디씨엠,경영권(4),영풍(3),합작법인(3),신주(3),유상증자(2),계열사(2),배정(2),해외(2),필요(2),,,,,,,,,,,
003160,디아이,미국(3),퍼펙트(3),걸그룹(2),정체성(2),프로듀서(2),톰슨(2),데뷔곡(2),힙합(2),스포츠서울(1),기자(1),다이아몬드(1),,,,,,,,,
001530,디아이동일,종목(9),코스피(4),코스닥(4),분기(2),,,,,,,,,,,,,,,,
