ticker,corp_name,ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%)
900120,씨엑스아이,6.632,885.0,34.78,27.18,58.0,2.28
359090,씨엔알리서치,7.498,786.0,30.88,6.08,799.0,31.91
115530,씨엔플러스,-21.171,2157.0,84.82,-0.08,1671.0,66.77
115480,씨유메디칼,-5.533,1854.0,72.9,19.2,145.0,5.76
376290,씨유테크,12.45,395.0,15.5,4.04,1064.0,42.5
189330,씨이랩,-42.49,2356.0,92.64,-58.12,2359.0,94.28
096530,씨젠,-2.015,1723.0,67.74,-3.98,1875.0,74.93
480370,씨케이솔루션,29.577,53.0,2.05,5.59,860.0,34.35
101240,씨큐브,11.195,473.0,18.57,16.98,187.0,7.44
060590,씨티씨바이오,-7.197,1900.0,74.7,-2.74,1821.0,72.77
308170,씨티알모빌리티,-21.202,2158.0,84.85,0.91,1543.0,61.66
260930,씨티케이,,,,0.16,1651.0,65.97
413630,씨피시스템,-29.598,2255.0,88.67,15.57,224.0,8.92
013990,아가방컴퍼니,6.027,956.0,37.57,8.32,571.0,22.79
123860,아나패스,29.878,51.0,1.97,11.0,404.0,16.11
025980,아난티,-4.575,1825.0,71.75,0.28,1636.0,65.37
008700,아남전자,8.086,713.0,28.01,3.83,1097.0,43.82
125210,아모그린텍,3.041,1300.0,51.1,3.48,1146.0,45.78
090430,아모레퍼시픽,11.798,440.0,17.27,5.67,849.0,33.91
002790,아모레퍼시픽홀딩스,9.66,575.0,22.58,5.85,828.0,33.07
357580,아모센스,4.468,1141.0,44.85,5.34,893.0,35.67
052710,아모텍,-12.597,2029.0,79.78,-10.42,2032.0,81.21
074430,아미노로직스,-3.054,1759.0,69.16,-12.82,2072.0,82.81
092040,아미코젠,-29.75,2256.0,88.71,-4.06,1878.0,75.05
083930,아바코,13.698,321.0,12.59,6.91,701.0,27.99
149950,아바텍,6.187,933.0,36.66,6.86,705.0,28.15
036010,아비코전자,-5.282,1844.0,72.5,-4.03,1877.0,75.01
002030,아세아,5.409,1030.0,40.48,8.59,550.0,21.95
183190,아세아시멘트,7.43,791.0,31.08,12.68,324.0,12.91
002310,아세아제지,2.841,1320.0,51.89,2.98,1233.0,49.26
050860,아세아텍,3.519,1236.0,48.58,5.16,914.0,36.51
012170,아센디오,-34.393,2304.0,90.6,-30.61,2247.0,89.8
136410,아셈스,9.572,584.0,22.93,16.13,210.0,8.36
246720,아스타,-74.86,2455.0,96.54,-119.79,2420.0,96.72
450950,아스테라시스,40.614,27.0,1.02,23.11,85.0,3.36
067390,아스트,-10.543,1987.0,78.13,-3.73,1858.0,74.25
159010,아스플로,-4.222,1814.0,71.32,-2.23,1786.0,71.37
127710,아시아경제,-59.087,2416.0,95.0,-45.1,2316.0,92.56
267850,아시아나IDT,7.056,829.0,32.57,4.75,972.0,38.82
020560,아시아나항공,-45.55,2374.0,93.35,3.31,1173.0,46.86
154030,아시아종묘,-2.815,1752.0,68.88,-4.57,1896.0,75.77
227610,아우딘퓨쳐스,-30.65,2267.0,89.14,-9.71,2018.0,80.65
143160,아이디스,3.802,1209.0,47.52,5.13,919.0,36.71
054800,아이디스홀딩스,7.409,793.0,31.16,8.08,595.0,23.75
332370,아이디피,19.688,152.0,5.94,23.82,79.0,3.12
122900,아이마켓코리아,8.42,684.0,26.87,1.35,1479.0,59.1
339950,아이비김영,25.769,85.0,3.3,15.4,234.0,9.32
469750,아이비젼웍스,-17.05,2100.0,82.57,6.78,713.0,28.47
460470,아이빔테크놀로지,-18.16,2114.0,83.12,-120.91,2422.0,96.8
099190,아이센스,-0.604,1649.0,64.83,0.91,1543.0,61.66
461300,아이스크림미디어,23.294,111.0,4.33,30.29,44.0,1.72
289010,아이스크림에듀,-14.916,2067.0,81.27,-1.8,1767.0,70.61
214430,아이쓰리시스템,15.312,270.0,10.58,12.23,343.0,13.67
040910,아이씨디,-25.248,2201.0,86.55,-18.08,2160.0,86.33
368600,아이씨에이치,-26.208,2214.0,87.06,-5.0,1908.0,76.25
456010,아이씨티케이,-22.197,2168.0,85.25,-100.03,2412.0,96.4
052860,아이앤씨,-31.982,2280.0,89.65,-45.67,2319.0,92.68
464500,아이언디바이스,-18.541,2125.0,83.56,-58.24,2360.0,94.32
010780,아이에스동서,-9.623,1970.0,77.46,11.2,392.0,15.63
212710,아이에스티이,8.139,708.0,27.81,1.55,1446.0,57.78
038880,아이에이,-30.771,2269.0,89.22,-12.7,2069.0,82.69
003560,아이에이치큐,-23.141,2180.0,85.72,-22.09,2192.0,87.6
307180,아이엘,5.581,1007.0,39.58,6.03,807.0,32.23
101390,아이엠,-132.562,2507.0,98.58,-2.29,1792.0,71.61
461030,아이엠비디엑스,-46.971,2380.0,93.59,-311.47,2470.0,98.72
451220,아이엠티,-13.13,2038.0,80.13,-15.93,2122.0,84.81
090150,아이윈,-9.619,1968.0,77.38,6.62,733.0,29.27
123010,아이윈플러스,-38.479,2334.0,91.78,-17.48,2152.0,86.01
031310,아이즈비전,-0.456,1642.0,64.56,0.56,1596.0,63.77
462980,아이지넷,0.0,1603.0,63.02,1.51,1451.0,57.98
185490,아이진,-22.395,2171.0,85.37,-394.95,2478.0,99.04
059100,아이컴포넌트,8.738,648.0,25.45,7.0,691.0,27.59
262840,아이퀘스트,8.045,721.0,28.32,8.41,566.0,22.59
175250,아이큐어,0.041,1599.0,62.86,-24.83,2213.0,88.44
052460,아이크래프트,-2.287,1732.0,68.1,1.59,1438.0,57.46
119830,아이텍,12.665,378.0,14.83,-7.86,1989.0,79.49
052770,아이톡시,-202.059,2523.0,99.21,-68.99,2372.0,94.8
124500,아이티센글로벌,11.884,438.0,17.19,1.18,1506.0,60.18
031820,아이티센씨티에스,11.187,474.0,18.61,2.11,1371.0,54.78
010280,아이티센엔텍,15.208,276.0,10.82,2.14,1369.0,54.7
232830,아이티센피엔에스,-20.721,2150.0,84.54,-1.5,1750.0,69.93
372800,아이티아이즈,7.013,835.0,32.81,0.21,1644.0,65.69
084850,아이티엠반도체,0.642,1549.0,60.9,0.37,1619.0,64.69
114840,아이패밀리에스씨,35.26,37.0,1.42,16.42,203.0,8.08
027360,아주IB투자,3.202,1279.0,50.28,12.78,319.0,12.71
139990,아주스틸,-82.92,2469.0,97.09,-4.24,1888.0,75.45
032080,아즈텍WB,-1.904,1717.0,67.51,1.54,1447.0,57.82
013310,아진산업,5.968,966.0,37.96,4.15,1042.0,41.62
059120,아진엑스텍,-6.84,1892.0,74.39,-16.64,2141.0,85.57
009320,아진전자부품,3.236,1273.0,50.04,4.14,1046.0,41.78
203690,아크솔루션스,-33.441,2293.0,90.17,-18.67,2164.0,86.49
158430,아톤,12.755,370.0,14.52,22.07,96.0,3.8
200350,아티스트스튜디오,-31.733,2279.0,89.61,-26.81,2227.0,89.0
321820,아티스트컴퍼니,-30.483,2263.0,88.99,-14.8,2101.0,83.97
001540,안국약품,10.33,534.0,20.97,2.47,1312.0,52.42
053800,안랩,9.915,558.0,21.91,10.62,416.0,16.59
065660,안트로젠,-1.913,1719.0,67.58,-54.09,2346.0,93.76
297570,알로이스,-0.995,1672.0,65.74,15.53,226.0,9.0
001780,알루코,4.707,1110.0,43.63,6.11,797.0,31.83
260660,알리코제약,-6.35,1876.0,73.76,-2.71,1819.0,72.69
354320,알멕,-1.598,1702.0,66.92,-1.75,1764.0,70.49
361570,알비더블유,-14.741,2064.0,81.16,-19.53,2173.0,86.85
131370,알서포트,3.247,1271.0,49.96,7.74,624.0,24.91
140670,알에스오토메이션,-28.986,2250.0,88.47,-4.84,1901.0,75.97
096610,알에프세미,-21.294,2159.0,84.89,-10.66,2039.0,81.49
061040,알에프텍,-8.862,1952.0,76.75,0.51,1604.0,64.09
148250,알엔투테크놀로지,-4.612,1827.0,71.83,-18.8,2166.0,86.57
347860,알체라,-130.172,2506.0,98.54,-60.47,2362.0,94.4
196170,알테오젠,28.768,57.0,2.2,24.7,75.0,2.96
123750,알톤,-27.392,2228.0,87.61,-19.48,2172.0,86.81
085810,알티캐스트,-46.216,2378.0,93.51,-70.81,2378.0,95.04
043100,알파녹스,-30.878,2272.0,89.34,-27.83,2230.0,89.12
117670,알파칩스,-24.723,2199.0,86.47,-1.66,1760.0,70.33
314140,알피바이오,-0.885,1665.0,65.46,-0.56,1705.0,68.13
291650,압타머사이언스,-42.538,2357.0,92.68,-651.23,2494.0,99.68
293780,압타바이오,-50.844,2394.0,94.14,-560.98,2488.0,99.44
018250,애경산업,10.783,496.0,19.47,6.89,703.0,28.07
161000,애경케미칼,1.155,1505.0,59.17,0.94,1541.0,61.58
310200,애니플러스,16.028,247.0,9.68,19.19,146.0,5.8
179530,애드바이오텍,-130.038,2505.0,98.51,-36.97,2276.0,90.96
900100,애머릿지,-37.995,2331.0,91.66,-60.34,2361.0,94.36
052790,액토즈소프트,3.05,1299.0,51.06,37.0,28.0,1.08
290740,액트로,2.162,1401.0,55.07,1.19,1505.0,60.14
238090,앤디포스,-28.886,2248.0,88.39,3.72,1107.0,44.22
092600,앤씨앤,-81.804,2464.0,96.89,-29.76,2244.0,89.68
129890,앱코,8.211,700.0,27.5,5.16,914.0,36.51
174900,앱클론,-57.569,2410.0,94.77,-666.24,2495.0,99.72
270520,앱트뉴로사이언스,-27.509,2231.0,87.73,-69.39,2375.0,94.92
255440,야스,-7.206,1901.0,74.74,-33.74,2262.0,90.4
030960,양지사,2.378,1378.0,54.17,0.27,1638.0,65.45
102120,어보브반도체,-12.259,2021.0,79.46,-2.2,1784.0,71.29
238120,얼라인드,12.358,400.0,15.7,17.62,173.0,6.88
019990,에너토크,1.181,1501.0,59.01,0.33,1624.0,64.89
011090,에넥스,9.561,587.0,23.05,1.93,1396.0,55.78
435570,에르코스,2.673,1335.0,52.48,8.88,535.0,21.35
270660,에브리봇,0.473,1567.0,61.61,-7.51,1981.0,79.17
038680,에스넷,6.081,950.0,37.33,2.37,1328.0,53.06
137310,에스디바이오센서,-3.405,1778.0,69.91,-7.78,1987.0,79.41
217480,에스디생명공학,-39.413,2340.0,92.01,-26.8,2226.0,88.96
121890,에스디시스템,-16.06,2085.0,81.98,-11.98,2057.0,82.21
304360,에스바이오메딕스,-37.964,2330.0,91.62,-39.65,2292.0,91.6
389500,에스비비테크,-7.551,1906.0,74.94,-126.11,2424.0,96.88
042110,에스씨디,6.649,882.0,34.66,4.37,1020.0,40.74
298060,에스씨엠생명과학,-71.436,2449.0,96.3,,,
065420,에스아이리소스,-24.106,2189.0,86.07,-35.03,2270.0,90.72
103230,에스앤더블류,10.001,553.0,21.72,7.33,663.0,26.47
260970,에스앤디,21.741,124.0,4.84,17.32,180.0,7.16
101490,에스앤에스텍,12.964,357.0,14.0,16.75,194.0,7.72
095910,에스에너지,-26.264,2215.0,87.1,-9.74,2019.0,80.69
275630,에스에스알,-0.943,1668.0,65.58,-2.69,1815.0,72.53
031330,에스에이엠티,13.458,331.0,12.98,2.33,1336.0,53.38
060540,에스에이티,2.022,1414.0,55.59,2.16,1365.0,54.54
056190,에스에프에이,-2.046,1724.0,67.78,-2.37,1798.0,71.85
005850,에스엘,17.337,209.0,8.18,7.95,608.0,24.27
246250,에스엘에스바이오,2.584,1348.0,52.99,3.44,1156.0,46.18
041510,에스엠,0.094,1596.0,62.75,8.82,537.0,21.43
010580,에스엠벡셀,1.667,1452.0,57.08,3.02,1223.0,48.86
460870,에스엠씨지,-11.671,2008.0,78.95,8.15,590.0,23.55
007820,에스엠코어,21.036,128.0,5.0,4.32,1027.0,41.02
464080,에스오에스랩,-46.122,2377.0,93.47,-259.94,2459.0,98.28
109610,에스와이,3.228,1276.0,50.16,3.91,1082.0,43.22
365330,에스와이스틸텍,12.646,379.0,14.87,6.93,698.0,27.87
012750,에스원,10.846,493.0,19.35,7.46,650.0,25.95
019590,에스유앤피,-93.556,2478.0,97.44,-603.07,2489.0,99.48
306040,에스제이그룹,-3.056,1761.0,69.24,-1.78,1765.0,70.53
123700,에스제이엠,9.646,576.0,22.62,7.05,685.0,27.35
025530,에스제이엠홀딩스,7.365,799.0,31.39,6.65,727.0,29.03
398120,에스지헬스케어,-19.598,2136.0,83.99,-4.18,1884.0,75.29
326030,에스케이바이오팜,50.724,17.0,0.63,17.59,175.0,6.96
475660,에스켐,0.0,1603.0,63.02,6.78,713.0,28.47
096630,에스코넥,-41.905,2352.0,92.49,1.4,1473.0,58.86
069510,에스텍,25.755,86.0,3.34,8.63,548.0,21.87
234300,에스트래픽,6.193,931.0,36.59,5.98,812.0,32.43
039440,에스티아이,10.89,490.0,19.24,8.17,588.0,23.47
098660,에스티오,-3.446,1779.0,69.94,0.73,1571.0,62.77
052020,에스티큐브,-33.085,2291.0,90.09,-200.18,2449.0,97.88
237690,에스티팜,7.296,804.0,31.59,10.12,456.0,18.19
050760,에스폴리텍,8.027,724.0,28.44,0.8,1558.0,62.26
288620,에스퓨얼셀,-1.796,1710.0,67.23,-12.29,2062.0,82.41
443670,에스피소프트,0.633,1551.0,60.98,8.33,570.0,22.75
317830,에스피시스템스,-3.242,1772.0,69.67,-3.94,1872.0,74.81
058610,에스피지,5.544,1010.0,39.69,3.17,1199.0,47.9
043340,에쎈테크,-10.892,1993.0,78.36,-0.7,1715.0,68.53
023960,에쓰씨엔지니어링,8.759,641.0,25.18,3.65,1117.0,44.62
163280,에어레인,4.029,1183.0,46.5,7.64,633.0,25.27
298690,에어부산,1.484,1472.0,57.87,14.53,260.0,10.36
054630,에이디칩스,-68.082,2438.0,95.87,-140.35,2428.0,97.04
200710,에이디테크놀로지,-10.826,1991.0,78.28,-15.91,2121.0,84.77
475580,에이럭스,6.597,891.0,35.01,5.46,883.0,35.27
096690,에이루트,-31.698,2278.0,89.58,-30.34,2246.0,89.76
140910,에이리츠,-7.626,1909.0,75.06,,,
078520,에이블씨엔씨,16.256,241.0,9.44,7.47,649.0,25.91
298380,에이비엘바이오,-46.014,2376.0,93.43,-177.76,2443.0,97.64
203400,에이비온,-227.666,2527.0,99.37,,,
195990,에이비프로바이오,-13.57,2048.0,80.53,-32.23,2252.0,90.0
003800,에이스침대,9.697,574.0,22.54,20.32,120.0,4.76
088800,에이스테크,-69.563,2444.0,96.11,-21.47,2183.0,87.25
241840,에이스토리,-8.108,1932.0,75.96,-23.7,2204.0,88.08
453860,에이에스텍,18.369,184.0,7.2,20.44,119.0,4.72
312610,에이에프더블류,-9.334,1963.0,77.18,-41.13,2302.0,92.0
015260,에이엔피,-35.602,2315.0,91.03,-5.28,1923.0,76.85
172670,에이엘티,-8.803,1951.0,76.71,-33.29,2258.0,90.24
481070,에이유브랜즈,37.806,31.0,1.18,27.87,56.0,2.2
445090,에이직랜드,-15.387,2072.0,81.47,-18.04,2159.0,86.29
295310,에이치브이엠,-17.386,2108.0,82.89,-15.04,2108.0,84.25
072990,에이치시티,5.985,961.0,37.77,11.87,358.0,14.27
044990,에이치엔에스하이텍,15.194,278.0,10.9,17.55,176.0,7.0
239610,에이치엘사이언스,-8.078,1931.0,75.92,-55.82,2352.0,94.0
036170,에이치엠넥스,4.544,1133.0,44.53,2.1,1373.0,54.86
148930,에이치와이티씨,4.294,1157.0,45.48,1.31,1489.0,59.5
376270,에이치이엠파마,-35.159,2312.0,90.91,-50.98,2332.0,93.2
044780,에이치케이,-3.777,1799.0,70.73,-4.88,1904.0,76.09
357230,에이치피오,3.677,1218.0,47.88,3.29,1178.0,47.06
355690,에이텀,-16.322,2090.0,82.18,-12.78,2071.0,82.77
071670,에이테크솔루션,0.454,1572.0,61.8,0.17,1648.0,65.85
045660,에이텍,16.24,242.0,9.48,3.16,1200.0,47.94
224110,에이텍모빌리티,20.005,147.0,5.74,7.55,639.0,25.51
021080,에이티넘인베스트,6.026,957.0,37.61,26.11,64.0,2.52
200470,에이팩트,-66.16,2434.0,95.71,-24.83,2213.0,88.44
262260,에이프로,3.794,1210.0,47.56,1.68,1428.0,57.06
007460,에이프로젠,-23.404,2182.0,85.8,-57.83,2358.0,94.24
003060,에이프로젠바이오로직스,-28.093,2240.0,88.08,-78.4,2388.0,95.44
397030,에이프릴바이오,26.9,71.0,2.75,61.31,7.0,0.24
244920,에이플러스에셋,4.667,1115.0,43.82,6.12,794.0,31.71
278470,에이피알,41.343,26.0,0.98,16.98,187.0,7.44
230240,에치에프알,-11.016,1998.0,78.56,-12.88,2073.0,82.85
159910,에코글로우,-39.495,2341.0,92.05,-43.7,2314.0,92.48
230360,에코마케팅,13.451,332.0,13.02,13.15,313.0,12.48
038870,에코바이오,-4.847,1834.0,72.11,-13.1,2076.0,82.97
097780,에코볼트,-7.972,1925.0,75.69,-9.65,2017.0,80.61
448280,에코아이,1.736,1444.0,56.77,0.77,1565.0,62.53
101360,에코앤드림,8.38,686.0,26.95,0.46,1609.0,64.29
128540,에코캡,20.428,139.0,5.43,14.15,276.0,11.0
086520,에코프로,-8.065,1929.0,75.85,-9.37,2013.0,80.45
450080,에코프로머티,-5.556,1856.0,72.97,-21.58,2187.0,87.41
247540,에코프로비엠,-3.272,1773.0,69.71,-1.23,1731.0,69.17
383310,에코프로에이치엔,10.593,510.0,20.02,10.33,433.0,17.27
038110,에코플라스틱,5.924,971.0,38.16,1.46,1459.0,58.3
073540,에프알텍,2.131,1404.0,55.19,2.74,1269.0,50.7
064850,에프앤가이드,6.792,868.0,34.11,24.2,77.0,3.04
036810,에프에스티,-0.677,1654.0,65.03,0.96,1537.0,61.42
173940,에프엔씨엔터,-19.909,2140.0,84.15,-4.85,1902.0,76.01
083500,에프엔에스테크,20.428,139.0,5.43,9.95,462.0,18.43
054940,엑사이엔씨,9.866,560.0,21.99,4.19,1038.0,41.46
950130,엑세스바이오,-0.176,1632.0,64.16,-3.76,1861.0,74.37
373110,엑셀세라퓨틱스,-165.902,2516.0,98.94,-482.33,2483.0,99.24
205100,엑셈,8.595,661.0,25.96,14.42,267.0,10.64
356680,엑스게이트,9.432,595.0,23.37,8.06,598.0,23.87
070300,엑스큐어,-71.052,2447.0,96.22,-20.26,2176.0,86.97
317770,엑스페릭스,-5.854,1867.0,73.41,-22.02,2190.0,87.52
373200,엑스플러스,-27.134,2224.0,87.45,-37.32,2278.0,91.04
069920,엑시온그룹,-41.239,2347.0,92.29,-217.84,2452.0,98.0
092870,엑시콘,-0.842,1663.0,65.38,-50.29,2331.0,93.16
019490,엑시큐어하이트론,-289.656,2535.0,99.69,-96.2,2406.0,96.16
317870,엔바이오니아,-4.832,1833.0,72.07,-14.82,2104.0,84.09
067570,엔브이에이치코리아,5.436,1023.0,40.2,4.26,1032.0,41.22
236810,엔비티,-23.074,2178.0,85.64,-3.18,1835.0,73.33
333620,엔시스,16.426,236.0,9.24,16.62,196.0,7.8
101400,엔시트론,-5.402,1848.0,72.66,-6.77,1963.0,78.45
036570,엔씨소프트,2.98,1305.0,51.3,-6.92,1967.0,78.61
078860,엔에스이엔엠,-27.394,2229.0,87.65,-28.98,2239.0,89.48
181710,엔에이치엔,-10.258,1980.0,77.85,-1.33,1737.0,69.41
265740,엔에프씨,-9.031,1957.0,76.95,-17.62,2153.0,86.05
354200,엔젠바이오,-82.151,2466.0,96.97,-282.47,2464.0,98.48
455900,엔젤로보틱스,-40.835,2344.0,92.17,-257.47,2458.0,98.24
419080,엔젯,-7.823,1917.0,75.37,-104.38,2415.0,96.52
208860,엔지스테크널러지,10.737,497.0,19.51,15.95,216.0,8.6
183490,엔지켐생명과학,-12.405,2025.0,79.62,-17.05,2147.0,85.81
085310,엔케이,-1.221,1682.0,66.13,-4.35,1892.0,75.61
182400,엔케이맥스,0.0,1603.0,63.02,-57.66,2357.0,94.2
348370,엔켐,-151.651,2513.0,98.82,-17.87,2157.0,86.21
069410,엔텔스,2.434,1372.0,53.93,-0.51,1702.0,68.01
227950,엔투텍,-25.396,2205.0,86.7,-25.87,2219.0,88.68
291230,엔피,-2.558,1742.0,68.49,-14.03,2091.0,83.57
198080,엔피디,18.266,191.0,7.47,6.34,765.0,30.55
004250,엔피씨,18.879,170.0,6.65,2.29,1344.0,53.7
048830,엔피케이,-1.881,1714.0,67.39,-0.98,1724.0,68.89
096870,엘디티,-1.778,1709.0,67.19,-8.33,1993.0,79.65
900140,엘브이엠씨,0.963,1519.0,59.72,5.55,868.0,34.67
290650,엘앤씨바이오,62.432,6.0,0.2,3.53,1140.0,45.54
066970,엘앤에프,-41.534,2349.0,92.37,-29.29,2240.0,89.52
156100,엘앤케이바이오,27.474,66.0,2.56,8.53,560.0,22.35
010120,엘에스일렉트릭,13.405,335.0,13.14,8.56,555.0,22.15
073110,엘엠에스,-5.789,1862.0,73.21,-5.42,1929.0,77.09
083310,엘오티베큠,0.916,1525.0,59.95,-1.57,1755.0,70.13
037950,엘컴텍,6.452,902.0,35.44,6.2,783.0,31.27
489500,엘케이켐,29.515,54.0,2.08,40.47,22.0,0.84
170920,엘티씨,9.731,572.0,22.46,8.73,542.0,21.63
058630,엠게임,13.149,346.0,13.57,15.39,236.0,9.4
226590,엠디바이스,20.634,135.0,5.27,10.3,437.0,17.43
058970,엠로,31.563,43.0,1.65,10.83,411.0,16.39
169330,엠브레인,6.178,935.0,36.74,3.12,1205.0,48.14
097520,엠씨넥스,18.282,190.0,7.44,4.2,1036.0,41.38
373170,엠아이큐브솔루션,-0.631,1652.0,64.95,-3.61,1854.0,74.09
179290,엠아이텍,18.129,192.0,7.51,32.7,37.0,1.44
484870,엠앤씨솔루션,21.818,123.0,4.8,12.31,340.0,13.55
009780,엠에스씨,13.605,323.0,12.67,14.5,262.0,10.44
123040,엠에스오토텍,12.39,398.0,15.62,5.42,887.0,35.43
432980,엠에프씨,-5.133,1840.0,72.34,7.08,683.0,27.27
413390,엠오티,13.4,337.0,13.22,7.66,629.0,25.11
032790,엠젠솔루션,7.052,830.0,32.61,-9.33,2012.0,80.41
033160,엠케이전자,-3.987,1806.0,71.01,4.79,966.0,38.58
347890,엠투아이,8.787,637.0,25.02,15.33,237.0,9.44
033310,엠투엔,2.443,1370.0,53.86,4.1,1054.0,42.1
259630,엠플러스,13.836,319.0,12.51,7.84,616.0,24.59
105550,엣지파운드리,-27.085,2223.0,87.41,-13.6,2084.0,83.29
060850,영림원소프트랩,7.1,823.0,32.34,3.55,1133.0,45.26
014440,영보화학,13.01,354.0,13.89,16.5,201.0,8.0
143540,영우디에스피,-14.756,2065.0,81.2,-8.42,1997.0,79.81
111770,영원무역,7.871,746.0,29.31,8.97,524.0,20.91
009970,영원무역홀딩스,10.361,532.0,20.89,12.01,349.0,13.91
003520,영진약품,1.374,1479.0,58.14,3.46,1151.0,45.98
000670,영풍,-7.93,1923.0,75.61,-5.76,1937.0,77.41
006740,영풍제지,-19.418,2133.0,83.87,-15.73,2119.0,84.69
012280,영화금속,12.32,404.0,15.85,3.28,1179.0,47.1
265560,영화테크,20.47,138.0,5.39,16.23,206.0,8.2
012160,영흥,-6.704,1886.0,74.15,0.64,1586.0,63.37
036000,예림당,-11.574,2007.0,78.91,-28.81,2238.0,89.44
250930,예선테크,-31.148,2273.0,89.38,-7.43,1977.0,79.01
053280,예스24,0.563,1557.0,61.21,2.43,1320.0,52.74
122640,예스티,11.036,482.0,18.92,11.25,387.0,15.43
900300,오가닉티코스메틱,-18.176,2116.0,83.2,-39.1,2289.0,91.48
045060,오공,6.982,840.0,33.01,5.3,901.0,35.99
192410,오늘이엔엠,-42.875,2360.0,92.8,-49.86,2329.0,93.08
080520,오디텍,4.4,1146.0,45.04,-17.19,2150.0,85.93
007310,오뚜기,6.483,899.0,35.33,6.27,772.0,30.83
039830,오로라,2.84,1321.0,51.93,11.23,389.0,15.51
322310,오로스테크놀로지,9.049,618.0,24.27,9.91,467.0,18.63
046120,오르비텍,3.913,1198.0,47.09,1.04,1523.0,60.86
475830,오름테라퓨틱,0.0,1603.0,63.02,-39.87,2293.0,91.64
014940,오리엔탈정공,26.448,76.0,2.95,12.0,350.0,13.95
002630,오리엔트바이오,16.45,235.0,9.21,-10.46,2033.0,81.25
065500,오리엔트정공,-0.028,1623.0,63.81,0.7,1578.0,63.05
271560,오리온,16.333,237.0,9.28,17.51,177.0,7.04
001800,오리온홀딩스,10.426,526.0,20.65,15.84,218.0,8.68
010470,오리콤,8.131,709.0,27.85,5.58,862.0,34.43
417860,오브젠,-36.082,2319.0,91.19,-27.3,2228.0,89.04
352910,오비고,-4.63,1828.0,71.87,-18.68,2165.0,86.53
053980,오상자이엘,6.36,912.0,35.84,6.82,711.0,28.39
036220,오상헬스케어,-3.933,1801.0,70.81,-30.79,2248.0,89.84
052420,오성첨단소재,5.084,1073.0,42.17,15.18,244.0,9.72
052300,오션인더블유,48.207,20.0,0.75,-48.03,2324.0,92.88
039200,오스코텍,-1.4,1692.0,66.52,-8.04,1991.0,79.57
226400,오스테오닉,10.161,543.0,21.32,20.11,126.0,5.0
031510,오스템,-46.706,2379.0,93.55,0.34,1623.0,64.85
368970,오에스피,5.743,993.0,39.02,-0.19,1680.0,67.13
138080,오이솔루션,-35.712,2316.0,91.07,-94.79,2405.0,96.12
080580,오킨스전자,-17.031,2098.0,82.49,2.86,1253.0,50.06
067170,오텍,-21.763,2163.0,85.05,-1.64,1759.0,70.29
353590,오토앤,-20.892,2153.0,84.66,-5.77,1938.0,77.45
173130,오파스넷,19.029,166.0,6.49,5.52,875.0,34.95
440320,오픈놀,3.86,1203.0,47.29,0.2,1645.0,65.73
049480,오픈베이스,8.226,697.0,27.38,2.94,1237.0,49.42
394280,오픈엣지테크놀로지,-67.137,2435.0,95.75,-160.57,2434.0,97.28
309930,오하임앤컴퍼니,3.462,1244.0,48.9,-5.05,1909.0,76.29
476060,온코닉테라퓨틱스,0.0,1603.0,63.02,-32.33,2253.0,90.04
382150,온코크로스,-35.097,2311.0,90.87,-649.58,2493.0,99.64
005320,온타이드,-3.352,1777.0,69.87,-1.63,1758.0,70.25
244460,올리패스,-74.999,2456.0,96.58,,,
226950,올릭스,-118.179,2499.0,98.27,-544.62,2487.0,99.4
057540,옴니시스템,6.295,923.0,36.27,5.46,883.0,35.27
131030,옵투스제약,7.411,792.0,31.12,10.48,424.0,16.91
082210,옵트론텍,52.622,14.0,0.51,-2.04,1776.0,70.97
109080,옵티시스,8.766,639.0,25.1,11.39,380.0,15.15
380540,옵티코어,-39.706,2342.0,92.09,-27.99,2231.0,89.16
153710,옵티팜,-8.981,1956.0,76.91,-12.49,2065.0,82.53
432430,와이랩,-26.57,2218.0,87.21,-40.21,2296.0,91.76
338840,와이바이오로직스,-30.848,2271.0,89.3,-146.58,2430.0,97.12
122990,와이솔,3.099,1294.0,50.87,0.12,1655.0,66.13
232140,와이씨,3.297,1266.0,49.76,5.02,940.0,37.54
112290,와이씨켐,-30.46,2262.0,88.95,-11.61,2052.0,82.01
065530,와이어블,3.958,1191.0,46.81,4.81,962.0,38.42
067900,와이엔텍,11.306,468.0,18.37,26.62,61.0,2.4
007530,와이엠,10.418,527.0,20.69,3.55,1133.0,45.26
155650,와이엠씨,5.431,1024.0,40.24,4.11,1053.0,42.06
273640,와이엠텍,8.526,670.0,26.32,13.96,284.0,11.32
251370,와이엠티,-1.354,1691.0,66.48,2.62,1291.0,51.58
066430,와이오엠,-3.511,1783.0,70.1,2.59,1296.0,51.78
209640,와이제이링크,0.66,1548.0,60.86,-2.61,1812.0,72.41
096250,와이즈넛,6.096,946.0,37.18,4.88,954.0,38.1
273060,와이즈버즈,4.563,1129.0,44.37,7.49,647.0,25.83
019210,와이지-원,4.473,1140.0,44.81,9.71,481.0,19.19
122870,와이지엔터테인먼트,3.371,1255.0,49.33,-5.63,1934.0,77.29
011690,와이투솔루션,6.25,927.0,36.43,1.87,1409.0,56.3
079000,와토스코리아,2.612,1343.0,52.79,-1.41,1742.0,69.61
403490,우듬지팜,6.896,853.0,33.52,5.56,865.0,34.55
